Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
NO2	576,385058	576,3844858	576,384703	0,376844652	C40H51NO2	8991,049805
NO2	576,47914	576,478544	576,478602	0,100686936	C39H63NO2	6838,76709
NO2	578,400683	578,4001302	578,400352	0,38341488	C40H53NO2	11585,35059
NO2	578,494411	578,4938246	578,494252	0,73889199	C39H65NO2	7847,537109
NO2	580,416682	580,4161422	580,416002	-0,241588047	C40H55NO2	13871,92285
NO2	580,510044	580,5094413	580,509902	0,793608293	C39H67NO2	6688,035156
NO2	582,431888	582,4313596	582,431652	0,502053664	C40H57NO2	16319,95508
NO2	584,353574	584,3529051	584,353403	0,852007534	C41H47NO2	3309,779053
NO2	584,447689	584,4471588	584,447302	0,245011517	C40H59NO2	16433,06836
NO2	586,369706	586,3690575	586,369052	-0,009395558	C41H49NO2	4286,408203
NO2	586,46343	586,4629154	586,462952	0,062428626	C40H61NO2	20377,61719
NO2	588,38512	588,3845074	588,384703	0,332382752	C41H51NO2	6640,126953
NO2	588,478966	588,4784436	588,478602	0,269191905	C40H63NO2	19087,18164
NO2	590,400714	590,400131	590,400352	0,374389266	C41H53NO2	9595,244141
NO2	590,494676	590,4940632	590,494252	0,319721163	C40H65NO2	6814,767578
NO2	592,416348	592,4157802	592,416002	0,374371264	C41H55NO2	11783,29883
NO2	592,510421	592,5098098	592,509902	0,155567239	C40H67NO2	7135,118652
NO2	594,431881	594,4313228	594,431652	0,553820254	C41H57NO2	13558,0127
NO2	594,526061	594,5254217	594,525553	0,220893311	C40H69NO2	5310,187012
NO2	596,447709	596,4471609	596,447302	0,236650821	C41H59NO2	15705,94043
NO2	598,369351	598,3686838	598,369052	0,615257158	C42H49NO2	4072,526611
NO2	598,463155	598,462602	598,462952	0,584896405	C41H61NO2	15246,79981
NO2	600,385273	600,384603	600,384703	0,166567501	C42H51NO2	4051,119873
NO2	600,479164	600,4786278	600,478602	-0,042891183	C41H63NO2	19168,18164
NO2	602,401088	602,4004587	602,400352	-0,177052575	C42H53NO2	6625,009766
NO2	602,494511	602,493958	602,494252	0,488011808	C41H65NO2	16140,15723
NO2	604,416655	604,4160463	604,416002	-0,073308297	C42H55NO2	8639,899414
NO2	604,510152	604,5095092	604,509902	0,64971813	C41H67NO2	5846,093262
NO2	606,431834	606,4312395	606,431652	0,6801809	C42H57NO2	10475,77148
NO2	606,525955	606,5253313	606,525553	0,365594108	C41H69NO2	7475,928711
NO2	608,447603	608,4470297	608,447302	0,447487973	C42H59NO2	13812,39941
NO2	608,54179	608,5411349	608,541202	0,110185015	C41H71NO2	5366,211426
NO2	610,463274	610,4627089	610,462952	0,398153996	C42H61NO2	15660,58887
NO2	612,385007	612,3843149	612,384703	0,633728086	C43H51NO2	3707,969482
NO2	612,479281	612,4787165	612,478602	-0,186927803	C42H63NO2	16220,46777
NO2	614,4006	614,399939	614,400352	0,672201404	C43H53NO2	5431,298828
NO2	614,494924	614,4943706	614,494252	-0,192995417	C42H65NO2	19064,56836
NO2	616,416273	616,4156254	616,416002	0,610956198	C43H55NO2	6509,71875
NO2	616,510642	616,5100756	616,509902	-0,28155512	C42H67NO2	16794,28711
NO2	618,431896	618,4312689	618,431652	0,61947296	C43H57NO2	8475,892578
NO2	618,526303	618,5256546	618,525553	-0,164283029	C42H69NO2	6641,708496
NO2	620,447919	620,4473167	620,447302	-0,023733373	C43H59NO2	11633,36719
NO2	620,541777	620,5411335	620,541202	0,110434093	C42H71NO2	7221,341309
NO2	622,463637	622,4630424	622,462952	-0,145198631	C43H61NO2	13092,51172
NO2	622,557519	622,5568477	622,556852	0,00686466	C42H73NO2	5401,746582
NO2	624,478912	624,4783262	624,478602	0,441596558	C43H63NO2	14955,23145
NO2	626,400915	626,4002107	626,400352	0,225631372	C44H53NO2	3906,621338
NO2	626,4948	626,4942184	626,494252	0,053687088	C43H65NO2	16166,24902
NO2	628,416692	628,4159985	628,416002	0,00564175	C44H55NO2	4541,29248
NO2	628,510585	628,5100117	628,509902	-0,174483403	C43H67NO2	18375,99023
NO2	630,432246	630,4315927	630,431652	0,09412688	C44H57NO2	7399,75
NO2	630,52614	630,5255526	630,525553	7,11E-04	C43H69NO2	15986,56152
NO2	632,448052	632,4474034	632,447302	-0,160277217	C44H59NO2	8035,297852
NO2	632,541335	632,540659	632,541202	0,858402664	C43H71NO2	5876,257324
NO2	634,463381	634,4627643	634,462952	0,295902684	C44H61NO2	11973,83301
NO2	634,557259	634,5565869	634,556852	0,41775452	C43H73NO2	6318,414551
NO2	636,479326	636,4787195	636,478602	-0,184628779	C44H63NO2	13900,01367
NO2	636,573189	636,5725055	636,572502	-0,00551553	C43H75NO2	5702,585449
NO2	638,494543	638,4939354	638,494252	0,495863451	C44H65NO2	14120,10254
NO2	640,416352	640,415635	640,416002	0,573068069	C45H55NO2	4103,839355
NO2	640,510138	640,5095372	640,509902	0,569479264	C44H67NO2	15763,25391
NO2	642,432244	642,4315553	642,431652	0,150572674	C45H57NO2	5827,272949
NO2	642,525996	642,5254012	642,525553	0,236241378	C44H69NO2	17426,13477
NO2	644,447662	644,4469847	644,447302	0,492288124	C45H59NO2	6837,398926
NO2	644,541373	644,5407633	644,541202	0,680599652	C44H71NO2	15033,33301
NO2	646,463741	646,4630785	646,462952	-0,195694755	C45H61NO2	8338,31543
NO2	646,557407	646,5567262	646,556852	0,194631532	C44H73NO2	6758,680176
NO2	648,479102	648,478463	648,478602	0,214305962	C45H63NO2	11274,53906
NO2	648,572716	648,5720202	648,572502	0,742935443	C44H75NO2	5853,371094
NO2	650,494894	650,4942665	650,494252	-0,022356019	C45H65NO2	13282,12109
NO2	650,588451	650,5877294	650,588152	0,649533676	C44H77NO2	4487,82666
NO2	652,510365	652,5097393	652,509902	0,249340386	C45H67NO2	13961,06934
NO2	654,431994	654,4312635	654,431652	0,593610876	C46H57NO2	4279,185547
NO2	654,526038	654,5254094	654,525553	0,219365657	C45H69NO2	13894,24805
NO2	656,447831	656,4471134	656,447302	0,287257758	C46H59NO2	5099,826172
NO2	656,541802	656,5411878	656,541202	0,021670533	C45H71NO2	16962,23438
NO2	658,463651	658,4629534	658,462952	-0,002169429	C46H61NO2	6596,669434
NO2	658,557543	658,5569028	658,556852	-0,077170379	C45H73NO2	12850,75098
NO2	660,479339	660,4786569	660,478602	-0,08312974	C46H63NO2	8111,786133
NO2	660,573146	660,5724272	660,572502	0,113197062	C45H75NO2	5330,901367
NO2	662,494779	662,4941179	662,494252	0,202491273	C46H65NO2	10643,94141
NO2	662,588495	662,5877814	662,588152	0,559247829	C45H77NO2	5822,547852
NO2	664,510522	664,5098712	664,509902	0,046322885	C46H67NO2	12369,71484
NO2	664,60414	664,6033938	664,603802	0,614267841	C45H79NO2	4125,119629
NO2	666,525787	666,5251261	666,525553	0,640483647	C46H69NO2	11314,45703
NO2	668,447754	668,4469909	668,447302	0,465364667	C47H59NO2	3596,403809
NO2	668,541809	668,5411545	668,541202	0,071101267	C46H71NO2	12551,19727
NO2	670,463865	670,4631222	670,462952	-0,253797973	C47H61NO2	4658,217285
NO2	670,557126	670,5564786	670,556852	0,556803849	C46H73NO2	14062,62598
NO2	672,479165	672,4784511	672,478602	0,22437676	C47H63NO2	6675,486328
NO2	672,572987	672,5723263	672,572502	0,261171096	C46H75NO2	12388,08496
NO2	674,494905	674,4941999	674,494252	0,077271519	C47H65NO2	7600,053223
NO2	674,588602	674,5878632	674,588152	0,42807038	C46H77NO2	5173,605469
NO2	676,510292	676,5096055	676,509902	0,438242477	C47H67NO2	9706,30957
NO2	676,60455	676,6038105	676,603802	-0,012503343	C46H79NO2	5277,648438
NO2	678,525908	678,5252227	678,525553	0,486789828	C47H69NO2	10131,54785
NO2	678,620031	678,6192655	678,619452	0,274761405	C46H81NO2	4041,788818
NO2	680,447694	680,4469018	680,447302	0,588128747	C48H59NO2	3061,992188
NO2	680,54165	680,5409728	680,541202	0,336777007	C47H71NO2	11467,375
NO2	682,463603	682,462827	682,462952	0,183212316	C48H61NO2	3784,999512
NO2	682,557411	682,5567427	682,556852	0,16008012	C47H73NO2	13113,6875
NO2	684,479432	684,4786694	684,478602	-0,098539496	C48H63NO2	4541,33252
NO2	684,573085	684,5724215	684,572502	0,117574345	C47H75NO2	14291,22363
NO2	686,495074	686,4943333	686,494252	-0,118467482	C48H65NO2	6001,709473
NO2	686,588566	686,5878903	686,588152	0,381168965	C47H77NO2	12750,52832
NO2	688,51042	688,5096971	688,509902	0,297553994	C48H67NO2	7580,759766
NO2	688,604462	688,6037112	688,603802	0,131874677	C47H79NO2	5508,752441
NO2	690,526081	690,5253779	690,525553	0,253636967	C48H69NO2	9806,484375
NO2	690,619952	690,6191963	690,619452	0,370220295	C47H81NO2	5363,444336
NO2	692,54196	692,541264	692,541202	-0,089464068	C48H71NO2	10970,41211
NO2	692,635654	692,634869	692,635102	0,336458149	C47H83NO2	3950,46167
NO2	694,557226	694,5565297	694,556852	0,463984685	C48H73NO2	11271,24609
NO2	696,479206	696,4783995	696,478602	0,290818354	C49H63NO2	3269,438965
NO2	696,573234	696,572541	696,572502	-0,055992589	C48H75NO2	12063,58691
NO2	698,495322	698,4945521	698,494252	-0,429647391	C49H65NO2	5107,415039
NO2	698,588417	698,5877246	698,588152	0,611751339	C48H77NO2	12521,75977
NO2	700,510512	700,5097527	700,509902	0,213077998	C49H67NO2	5938,208008
NO2	700,604145	700,6034438	700,603802	0,511326105	C48H79NO2	11627,88477
NO2	702,526154	702,5254236	702,525553	0,184202147	C49H69NO2	8522,441406
NO2	702,620326	702,6195566	702,619452	-0,148876323	C48H81NO2	5452,263184
NO2	704,542155	704,5414345	704,541202	-0,329956644	C49H71NO2	9842,786133
NO2	704,635365	704,6345796	704,635102	0,74141582	C48H83NO2	4674,786133
NO2	706,557665	706,5569477	706,556852	-0,13547852	C49H73NO2	10531,33789
NO2	706,651409	706,6505872	706,650752	0,233189997	C48H85NO2	3183,382568
NO2	708,573337	708,5726213	708,572502	-0,168403846	C49H75NO2	11055,24707
NO2	710,495046	710,494228	710,494252	0,033754429	C50H65NO2	3513,337402
NO2	710,589073	710,5883504	710,588152	-0,279253917	C49H77NO2	10511,67676
NO2	712,510216	712,5094045	712,509902	0,698190542	C50H67NO2	3895,275879
NO2	712,604778	712,6040628	712,603802	-0,365968694	C49H79NO2	11802,52734
NO2	714,526027	714,5252476	714,525553	0,42741108	C50H69NO2	5782,828125
NO2	714,620351	714,619615	714,619452	-0,228147299	C49H81NO2	9549,999023
NO2	714,7147	714,7138726	714,713352	-0,728462211	C48H93NO2	3357,578613
NO2	716,541616	716,5408574	716,541202	0,480955525	C50H71NO2	7560,556152
NO2	716,635695	716,6348849	716,635102	0,303013113	C49H83NO2	4198,293457
NO2	718,557662	718,5569192	718,556852	-0,093462338	C50H73NO2	9347,592773
NO2	718,65149	718,6506699	718,650752	0,114206168	C49H85NO2	3861,741943
NO2	720,573292	720,5725562	720,572502	-0,075248639	C50H75NO2	10455,9668
NO2	720,666861	720,6660162	720,666403	0,536698739	C49H87NO2	3004,133789
NO2	722,589194	722,588449	722,588152	-0,410962924	C50H77NO2	9674,78125
NO2	724,510683	724,5098507	724,509902	0,070801826	C51H67NO2	3660,526367
NO2	724,604481	724,6037419	724,603802	0,082922176	C50H79NO2	10685,52246
NO2	726,526327	726,5255111	726,525553	0,057650196	C51H69NO2	4544,044922
NO2	726,619849	726,619113	726,619452	0,466520612	C50H81NO2	11419,375
NO2	728,541967	728,5411682	728,541202	0,046405729	C51H71NO2	5688,342773
NO2	728,636009	728,6352528	728,635102	-0,206971632	C50H83NO2	9303,144531
NO2	730,557508	730,5567346	730,556852	0,16067579	C51H73NO2	7847,937988
NO2	730,651263	730,6504257	730,650752	0,446574902	C50H85NO2	3783,581299
NO2	732,572856	732,5720835	732,572502	0,571312667	C51H75NO2	8167,124023
NO2	734,588732	734,587971	734,588152	0,246357804	C51H77NO2	9621,661133
NO2	734,682707	734,6818511	734,682052	0,2734201	C50H89NO2	3250,256104
NO2	736,604231	736,6034736	736,603802	0,445806671	C51H79NO2	10339,92969
NO2	738,525922	738,5250773	738,525553	0,644127147	C52H69NO2	3904,393311
NO2	738,620081	738,6193192	738,619452	0,179841149	C51H81NO2	10120,90527
NO2	740,541524	740,5406925	740,541202	0,688020097	C52H71NO2	4674,435059
NO2	740,635367	740,6346029	740,635102	0,673878656	C51H83NO2	10162,06348
NO2	742,557304	742,5564717	742,556852	0,512090027	C52H73NO2	4775,07666
NO2	742,650824	742,6500393	742,650752	0,95966376	C51H85NO2	8250,925781
NO2	744,573176	744,5723757	744,572502	0,169567281	C52H75NO2	7097,958008
NO2	744,667204	744,6663434	744,666403	0,080043405	C51H87NO2	3567,998047
NO2	746,58905	746,5882616	746,588152	-0,146767668	C52H77NO2	8384,657227
NO2	746,682744	746,6818963	746,682052	0,208455539	C51H89NO2	4259,431641
NO2	748,60399	748,6032049	748,603802	0,797585865	C52H79NO2	8984,545898
NO2	750,619598	750,6188054	750,619452	0,861461534	C52H81NO2	8487,001953
NO2	752,635797	752,6350072	752,635102	0,125969715	C52H83NO2	9039,78418
NO2	754,557666	754,5568095	754,556852	0,056296715	C53H73NO2	4330,340332
NO2	754,651646	754,650866	754,650752	-0,151120792	C52H85NO2	10450,3125
NO2	756,573437	756,5725988	756,572502	-0,127980403	C53H75NO2	5499,333984
NO2	756,667052	756,6662536	756,666403	0,197482053	C52H87NO2	8696,598633
NO2	758,588679	758,5878495	758,588152	0,398785566	C53H77NO2	6259,03418
NO2	758,682794	758,6819294	758,682052	0,161612329	C52H89NO2	4197,859863
NO2	760,604173	760,6033683	760,603802	0,570260625	C53H79NO2	8581,675781
NO2	760,697913	760,697045	760,697702	0,863732277	C52H91NO2	4160,663574
NO2	762,619839	762,6190462	762,619452	0,532095156	C53H81NO2	10165,12305
NO2	764,635593	764,6348007	764,635102	0,394064928	C53H83NO2	10541,21777
NO2	766,557028	766,5561484	766,556852	0,917864756	C54H73NO2	3982,435303
NO2	766,651351	766,6505469	766,650752	0,267531825	C53H85NO2	9479,750977
NO2	768,573105	768,5722451	768,572502	0,334221319	C54H75NO2	5139,412598
NO2	768,66703	768,6662368	768,666403	0,216269043	C53H87NO2	11094,70996
NO2	770,589025	770,5881707	770,588152	-0,024230315	C54H77NO2	5644,84082
NO2	770,682544	770,6817371	770,682052	0,408546216	C53H89NO2	9766,038086
NO2	772,604702	772,6038619	772,603802	-0,077548312	C54H79NO2	6852,248535
NO2	772,697807	772,6969369	772,697702	0,990121173	C53H91NO2	4868,628418
NO2	774,620049	774,6192279	774,619452	0,289307952	C54H81NO2	8794,904297
NO2	774,713641	774,7127584	774,713352	0,766166707	C53H93NO2	4352,701172
NO2	776,635892	776,6350811	776,635102	0,02692732	C54H83NO2	10210,03223
NO2	778,651237	778,6504292	778,650752	0,414581023	C54H85NO2	10919,97754
NO2	780,572806	780,5719056	780,572502	0,764016558	C55H75NO2	3882,898438
NO2	780,666918	780,6661145	780,666403	0,369592607	C54H87NO2	11845,13086
NO2	782,589187	782,5883063	782,588152	-0,1971979	C55H77NO2	5010,189453
NO2	782,682859	782,6820443	782,682052	0,009838709	C54H89NO2	10727,13184
NO2	784,604828	784,6039697	784,603802	-0,213785061	C55H79NO2	6677,537598
NO2	784,698051	784,6972178	784,697702	0,616998254	C54H91NO2	8931,591797
NO2	786,619635	786,618788	786,619452	0,844072957	C55H81NO2	7843,361328
NO2	788,6354	788,6345664	788,635102	0,679135321	C55H83NO2	9444,485352
NO2	788,729583	788,7286862	788,729002	0,400451136	C54H95NO2	4573,930664
NO2	790,651109	790,6502743	790,650752	0,60415137	C55H85NO2	9622,611328
NO2	790,744828	790,7439101	790,744652	0,938182131	C54H97NO2	3713,145996
NO2	792,666684	792,6658391	792,666403	0,711378274	C55H87NO2	8819,87793
NO2	794,589302	794,588389	794,588152	-0,298253224	C56H77NO2	4160,174805
NO2	794,683		794,6821644	794,682052	-0,141484848	C55H89NO2	10139,59277
NO2	796,698067	796,6972311	796,697702	0,591039892	C55H91NO2	10425,03809
NO2	798,620033	798,61914	798,619452	0,390683443	C56H81NO2	5559,135742
NO2	798,713719	798,7128652	798,713352	0,609465744	C55H93NO2	8739,197266
NO2	800,635728	800,6348543	800,635102	0,309355668	C56H83NO2	7157,504883
NO2	800,729887	800,7289692	800,729002	0,040911713	C55H95NO2	4329,073242
NO2	802,650894	802,6500242	802,650752	0,906763103	C56H85NO2	7720,739746
NO2	804,667406	804,6665372	804,666403	-0,16679183	C56H87NO2	8061,292969
NO2	804,760554	804,7596114	804,760302	0,858138044	C55H99NO2	3471,842041
NO2	806,682251	806,6813792	806,682052	0,834082489	C56H89NO2	8030,325195
NO2	808,604238	808,6032962	808,603802	0,625537909	C57H79NO2	3715,435547
NO2	808,6983	808,6974336	808,697702	0,331905487	C56H91NO2	8823,414063
NO2	810,619967	810,6190397	810,619452	0,508605263	C57H81NO2	4521,279297
NO2	810,713504	810,7126313	810,713352	0,888958106	C56H93NO2	8468,066406
NO2	812,635772	812,6348554	812,635102	0,303442486	C57H83NO2	5269,740723
NO2	812,729775	812,728891	812,729002	0,136535512	C56H95NO2	7672,673828
NO2	814,651579	814,6506691	814,650752	0,10179962	C57H85NO2	5867,109375
NO2	814,745043	814,744097	814,744652	0,681229102	C56H97NO2	3892,516113
NO2	816,667313	816,66641	816,666403	-0,008535354	C57H87NO2	6552,397461
NO2	816,76124	816,7602985	816,760302	0,004238925	C56H99NO2	4229,635254
NO2	818,682898	818,6819951	818,682052	0,069462859	C57H89NO2	6774,200195
NO2	820,698258	820,6973577	820,697702	0,419501246	C57H91NO2	7201,836914
NO2	822,620065	822,6190864	822,619452	0,444402551	C58H81NO2	3037,673584
NO2	824,635316	824,6343555	824,635102	0,905257838	C58H83NO2	3847,196289
NO2	826,651153	826,650197	826,650752	0,671401337	C58H85NO2	4177,604492
NO2	826,745321	826,7444051	826,744652	0,298633535	C57H97NO2	6617,149902
NO2	828,7611	828,7601199	828,760302	0,219773563	C57H99NO2	3281,733154
NO2	830,683283	830,6823555	830,682052	-0,365356076	C58H89NO2	6160,867188
NO2	830,776282	830,7752975	830,775952	0,78777661	C57H101NO2	3223,80957
NO2	832,698386	832,6974566	832,697702	0,29465657	C58H91NO2	6225,100586
NO2	832,791837	832,7908504	832,791602	0,90249428	C57H103NO2	3247,164551
NO2	834,713795	834,7128587	834,713352	0,590996799	C58H93NO2	5933,282227
NO2	836,729442	836,7285106	836,729002	0,587250346	C58H95NO2	6481,576172
NO2	838,651534	838,6505366	838,650752	0,25678465	C59H85NO2	3148,509277
NO2	838,745261	838,7443298	838,744652	0,38409049	C58H97NO2	6707,572754
NO2	840,667005	840,6660421	840,666403	0,42926089	C59H87NO2	4809,561523
NO2	842,682509	842,6815442	842,682052	0,602607706	C59H89NO2	4855,557617
NO2	844,697978	844,6970145	844,697702	0,813878812	C59H91NO2	5088,413086
NO2	844,79198	844,7909889	844,791602	0,725756326	C58H103NO2	3720,106201
NO2	846,714426	846,7134734	846,713352	-0,143391638	C59H93NO2	5949,832031
NO2	848,729617	848,728659	848,729002	0,404172977	C59H95NO2	5771,361328
NO2	850,745657	850,7446958	850,744652	-0,051434632	C59H97NO2	5743,716309
NO2	854,682709	854,6816887	854,682052	0,425028567	C60H89NO2	3121,153076
NO2	854,776734	854,7757574	854,775952	0,227636719	C59H101NO2	5137,941406
NO2	856,698268	856,6972684	856,697702	0,506088679	C60H91NO2	4075,784424
NO2	860,729997	860,7290191	860,729002	-0,019905612	C60H95NO2	5565,010742
NO2	862,74491	862,7439168	862,744652	0,852148649	C60H97NO2	4823,854492
NO2	864,761353	864,7603708	864,760302	-0,079537397	C60H99NO2	5646,236328
NO2	866,682596	866,6815607	866,682052	0,566878818	C61H89NO2	3180,735352
NO2	866,777005	866,7760067	866,775952	-0,063139189	C60H101NO2	4853,714844
NO2	868,698084	868,6970622	868,697702	0,736514462	C61H91NO2	3827,909668
NO2	868,79179	868,7907822	868,791602	0,943575145	C60H103NO2	4497,713379
NO2	870,713784	870,7127633	870,713352	0,676164162	C61H93NO2	4000,751221
NO2	872,729634	872,7286047	872,729002	0,455279244	C61H95NO2	3746,898682
NO2	874,745571	874,7445591	874,744652	0,106189792	C61H97NO2	4719,489746
NO2	876,761531	876,7605143	876,760302	-0,242188719	C61H99NO2	4616,310547
NO2	878,776281	878,7752744	878,775952	0,771083614	C61H101NO2	5347,415039
NO2	880,792089	880,7910638	880,791602	0,61102763	C61H103NO2	4468,266602
NO2	882,807726	882,8066696	882,807253	0,660880108	C61H105NO2	3235,441162
NO2	884,729485	884,7284412	884,729002	0,633818516	C62H95NO2	3852,95752
NO2	886,745345	886,7443148	886,744652	0,380269476	C62H97NO2	4643,910156
NO2	888,760843	888,7598116	888,760302	0,551787702	C62H99NO2	4731,786621
NO2	892,792899	892,7918427	892,791602	-0,269548548	C62H103NO2	3801,344482
NO2	894,808129	894,80707	894,807253	0,204525187	C62H105NO2	3809,872559
NO2	898,744909	898,7438338	898,744652	0,910372352	C63H97NO2	3378,185059
NO2	900,761329	900,7602549	900,760302	0,052276542	C63H99NO2	3534,046631
NO2	902,776945	902,7758698	902,775952	0,091022856	C63H101NO2	3606,50415
NO2	904,792925	904,7918371	904,791602	-0,259806036	C63H103NO2	3223,882568
NO2	906,807969	906,8068843	906,807253	0,406580776	C63H105NO2	3455,591064
NO2	908,823253	908,8221711	908,822902	0,80427867	C63H107NO2	3683,514648
NO2	910,839977	910,8388792	910,838552	-0,35927931	C63H109NO2	3181,001709
NO2	916,792741	916,79164	916,791602	-0,041469027	C64H103NO2	3378,548096
NO2	918,807959	918,8068696	918,807253	0,4172722	C64H105NO2	3982,9104
NO2	920,824352	920,8232351	920,822902	-0,361719226	C64H107NO2	3011,485352
NO2	930,808288	930,8071706	930,807253	0,088540624	C65H105NO2	3526,659912
NO2	936,85567	936,8545367	936,854202	-0,357299116	C65H111NO2	3254,384033
O2	221,154822	221,1546006	221,154704	0,467738529	C14H22O2	7634,284668
O2	223,170472	223,1701724	223,170354	0,813840503	C14H24O2	3191,096436
O2	235,170515	235,1702096	235,170354	0,613938149	C15H24O2	3375,990479
O2	237,186107	237,185846	237,186004	0,666240077	C15H26O2	5712,410645
O2	249,18612	249,1858525	249,186004	0,607903017	C16H26O2	6007,175293
O2	251,201801	251,2015735	251,201654	0,320384271	C16H28O2	9729,3125
O2	253,217441	253,2171517	253,217304	0,601646881	C16H30O2	4879,053223
O2	255,233136	255,2328179	255,232953	0,529483342	C16H32O2	3590,026855
O2	261,186177	261,1858514	261,186003	0,580469037	C17H26O2	3508,837402
O2	263,201771	263,2015219	263,201653	0,498257874	C17H28O2	8597,333984
O2	265,2174	265,2171828	265,217303	0,453278457	C17H30O2	12740,78516
O2	267,233101	267,2328341	267,232953	0,444977569	C17H32O2	7310,641113
O2	271,170548	271,1702012	271,170353	0,559649975	C18H24O2	3064,345947
O2	275,201791	275,2014947	275,201653	0,575260662	C18H28O2	5678,592285
O2	277,217423	277,2171902	277,217303	0,406746386	C18H30O2	12097,12109
O2	279,233163	279,2329652	279,232953	-0,043632766	C18H32O2	18709,69531
O2	281,248725	281,2484892	281,248603	0,40453096	C18H34O2	12202,99805
O2	283,264435	283,2641447	283,264253	0,382411362	C18H36O2	6629,632813
O2	285,186169	285,1858342	285,186003	0,591967177	C19H26O2	4070,449951
O2	287,201834	287,2015218	287,201653	0,456769935	C19H28O2	5383,920898
O2	289,21744	289,2171634	289,217303	0,482582773	C19H30O2	8283,069336
O2	291,233154	291,2329323	291,232953	0,071228585	C19H32O2	16081,57422
O2	293,248773	293,2485803	293,248603	0,077537808	C19H34O2	23328,19531
O2	295,264367	295,264142	295,264253	0,375893216	C19H36O2	16189,25293
O2	297,186252	297,1858865	297,186003	0,391933696	C20H26O2	3267,252441
O2	297,280025	297,279681	297,279903	0,746884992	C19H38O2	4172,84082
O2	299,201891	299,2015741	299,201653	0,263563466	C20H28O2	5809,653809
O2	301,217443	301,2171456	301,217303	0,522547676	C20H30O2	7425,026367
O2	303,233182	303,2329065	303,232953	0,153249766	C20H32O2	9782,026367
O2	305,24885	305,248628	305,248603	-0,081784069	C20H34O2	18780,99805
O2	307,264474	307,264288	307,264253	-0,113976906	C20H36O2	29895,03711
O2	309,186129	309,1857561	309,186003	0,798641439	C21H26O2	3417,793457
O2	309,280098	309,2798851	309,279903	0,05784849	C20H38O2	21971,36328
O2	311,201903	311,2015591	311,201653	0,301619575	C21H28O2	4862,944336
O2	311,295781	311,2954748	311,295553	0,251163699	C20H40O2	7496,423828
O2	313,217541	313,2172319	313,217303	0,227011999	C21H30O2	7404,192383
O2	315,233127	315,2328436	315,232953	0,347046471	C21H32O2	10193,84375
O2	317,24876	317,2484989	317,248603	0,328203684	C21H34O2	13532,10938
O2	319,264404	319,2641842	319,264253	0,215522329	C21H36O2	22697,63477
O2	321,186131	321,1857437	321,186003	0,807448812	C22H26O2	3307,992188
O2	321,280035	321,279847	321,279903	0,174457294	C21H38O2	34524,03125
O2	323,201818	323,2014351	323,201653	0,674229091	C22H28O2	3556,365967
O2	323,295796	323,2955973	323,295553	-0,136989315	C21H40O2	30917,08203
O2	325,217499	325,2171819	325,217303	0,372477081	C22H30O2	7712,492188
O2	325,311372	325,311082	325,311203	0,372052462	C21H42O2	10567,82031
O2	327,233185	327,2328796	327,232953	0,224257813	C22H32O2	9035,764648
O2	329,248733	329,2484563	329,248603	0,445607825	C22H34O2	12913,07031
O2	331,264505	331,2642452	331,264253	0,023672176	C22H36O2	16131,01758
O2	333,186229	333,1858392	333,186003	0,491623059	C23H26O2	3671,716553
O2	333,28005	333,2798256	333,279903	0,232108399	C22H38O2	25356,32813
O2	335,201819	335,2014552	335,201653	0,590223352	C23H28O2	5046,288086
O2	335,295757	335,2955677	335,295553	-0,043990746	C22H40O2	40525,21094
O2	337,217492	337,2171432	337,217303	0,473814473	C23H30O2	6131,95459
O2	337,311358	337,3111634	337,311203	0,11735008	C22H42O2	38789,08594
O2	339,233157	339,2328383	339,232953	0,338103381	C23H32O2	8869,40332
O2	339,327103	339,3268403	339,326853	0,037531676	C22H44O2	17117,45117
O2	341,24873	341,2484302	341,248603	0,506325981	C23H34O2	11306,97266
O2	343,264488	343,2642168	343,264253	0,105589307	C23H36O2	16196,56348
O2	345,280191	345,2799331	345,279903	-0,087256052	C23H38O2	19461,78906
O2	347,201936	347,2015514	347,201653	0,292571558	C24H28O2	4556,261719
O2	347,295781	347,2955517	347,295553	0,003777499	C23H40O2	28272,25586
O2	349,217562	349,2172014	349,217303	0,290845054	C24H30O2	6132,745605
O2	349,311392	349,311202	349,311203	0,00280301	C23H42O2	48183,79297
O2	351,23319	351,232846	351,232953	0,304746891	C24H32O2	7587,336914
O2	351,326985	351,3268015	351,326853	0,146543575	C23H44O2	54106,13281
O2	353,248791	353,2484803	353,248603	0,347424914	C24H34O2	11425,7627
O2	353,34272	353,3424783	353,342503	0,069898406	C23H46O2	26114,43945
O2	355,264533	355,2642377	355,264253	0,043177298	C24H36O2	14012,17871
O2	357,280217	357,2799358	357,279903	-0,091692741	C24H38O2	16959,52734
O2	359,201843	359,2014204	359,201653	0,647529402	C25H28O2	3385,528076
O2	359,295838	359,2955748	359,295553	-0,060748863	C24H40O2	21588,25195
O2	361,217533	361,2171561	361,217303	0,406741536	C25H30O2	5828,688477
O2	361,3114	361,3111714	361,311203	0,087450366	C24H42O2	33982,41797
O2	363,233198	363,2328364	363,232953	0,320882648	C25H32O2	7114,970703
O2	363,327116	363,3269328	363,326853	-0,219766959	C24H44O2	64353,70313
O2	365,248859	365,2485116	365,248603	0,250165143	C25H34O2	8576,083008
O2	365,342812	365,3426483	365,342503	-0,397622305	C24H46O2	89318,90625
