
#Abundancia das classes heteroatomicas
#Intensidade total: 8035563.000000
#Classe	Int. Relativa (%)
36	2340.471680
37	2234.181396
38	2247.300293
39	2402.695557
40	2565.992432
41	2445.838623
42	2403.701172
43	2649.174561
44	2661.402100
45	2896.725586
46	2358.141357
47	2052.032959
48	2205.704346
49	2075.460693
50	2089.732422
51	1773.702393
52	1777.698120
53	1810.706909
54	1751.068970
55	1826.026245
56	1472.815186
57	1422.919312
58	0.000000
59	1267.291992
60	1306.587280

Distribuicao da quantidade de carbonos no DBE16 da classe NO3
Num. C	Intensidade
30	1023.822998
31	1115.146606
32	1379.856079
33	1784.330566
34	1761.015259
35	1640.674927
36	1944.475952
37	2141.519043
38	2221.954102
39	2167.230713
40	2058.660889
41	2428.424072
42	2163.707031
43	2676.563965
44	2413.614014
45	2117.121338
46	2032.226685
47	1659.981689
48	2072.895508
49	1803.379517
50	1511.668823
51	1795.048950
52	1573.471436
53	1658.300049
54	1695.379395
55	1433.851440
56	1468.853760
57	1433.761353
58	1504.040527
59	1291.813232
60	0.000000
61	1139.314697

Distribuicao da quantidade de carbonos no DBE17 da classe NO3
Num. C	Intensidade
32	1010.590698
33	1190.970825
34	1246.971680
35	1308.265991
36	1556.466431
37	1351.562622
38	1433.266602
39	2077.360596
40	2200.980469
41	2097.565186
42	1681.359253
43	2175.438965
44	2035.496460
45	2033.267700
46	1675.645508
47	1824.449097
48	1899.492798
49	2103.661133
50	1720.751831
51	1418.922852
52	1826.351318
53	1698.589844
54	1757.853882
55	1464.984985
56	1456.875122
57	1446.737549
58	1357.303711
59	1132.855469
60	1377.958618
61	1158.521973

Distribuicao da quantidade de carbonos no DBE18 da classe NO3
Num. C	Intensidade
36	1146.420410
37	0.000000
38	1133.427246
39	1355.034546
40	1366.820190
41	1589.659180
42	1490.003418
43	1731.576660
44	1542.272827
45	1991.857788
46	1414.153564
47	1461.189087
48	1415.079590
49	1489.591553
50	1406.091797
51	1336.180786
52	1426.766724
53	1517.934692
54	1276.218262
55	1515.760864
56	1298.163696
57	1405.058350
58	1133.973389
59	0.000000
60	0.000000
61	0.000000
62	1084.900513

Distribuicao da quantidade de carbonos no DBE19 da classe NO3
Num. C	Intensidade
39	1023.079468
40	1132.485352
41	1363.353149
42	992.296875
43	1050.831543
44	1210.406128
45	1371.567749
46	1376.086426
47	1082.291626
48	1335.012451
49	1419.556519
50	1369.424927
51	0.000000
52	1164.576904
53	0.000000
54	1240.732788
55	1561.459839
56	1487.410278
57	1031.808228
58	0.000000
59	1120.126343
60	1042.121216

Distribuicao da quantidade de carbonos no DBE20 da classe NO3
Num. C	Intensidade
47	1093.080444
48	0.000000
49	1027.446045
50	0.000000
51	1177.007812
52	0.000000
53	0.000000
54	1233.985596
55	979.414062
56	1073.712158
57	1010.560425

Distribuicao da quantidade de carbonos no DBE21 da classe NO3
Num. C	Intensidade
52	1008.121826
53	0.000000
54	0.000000
55	991.553345


#Abundancia relativa do DBE na Classe Heteroatomica O
#Intensidade total da classe: 338927.281250
DBE	Int. Relativa (%)
3	0.289539
4	11.179213
5	14.284918
6	12.581795
7	11.174866
8	9.342153
9	10.843146
10	9.019616
11	7.241396
12	5.912071
13	4.175089
14	3.030115
15	0.926079

Distribuicao da quantidade de carbonos no DBE3 da classe O
Num. C	Intensidade
30	981.328247

Distribuicao da quantidade de carbonos no DBE4 da classe O
Num. C	Intensidade
24	1264.738037
25	1083.888428
26	1611.169434
27	5576.190918
28	8857.960938
29	2805.009277
30	2050.696533
31	1891.244995
32	1864.360107
33	1822.231567
34	1971.670654
35	1584.801758
36	1395.082642
37	1405.564331
38	1339.509155
39	1365.287720

Distribuicao da quantidade de carbonos no DBE5 da classe O
Num. C	Intensidade
22	1043.187134
23	0.000000
24	2657.648193
25	2216.947754
26	2665.236328
27	4560.935547
28	5102.135254
29	3652.838135
30	2942.070312
31	2810.476318
32	2916.628174
33	2393.962646
34	2491.637451
35	2066.911133
36	2143.431641
37	1563.137695
38	1897.818237
39	1507.876953
40	1450.283691
41	1218.624878
42	1113.700195

Distribuicao da quantidade de carbonos no DBE6 da classe O
Num. C	Intensidade
21	1005.132812
22	1176.296875
23	1048.331055
24	0.000000
25	1491.079956
