
#Abundancia das classes heteroatomicas
#Intensidade total: 11619373.000000
#Classe	Int. Relativa (%)
Distribuicao da quantidade de carbonos no DBE19 da classe O5
Num. C	Intensidade
30	1334.623413
31	0.000000
32	1585.278076
33	1645.171875
34	1381.930054

Distribuicao da quantidade de carbonos no DBE20 da classe O5
Num. C	Intensidade
34	1302.194946


#Abundancia relativa do DBE na Classe Heteroatomica OS2
#Intensidade total da classe: 513052.312500
DBE	Int. Relativa (%)
5	10.730022
6	9.351018
7	7.783397
8	8.884655
9	10.818748
10	9.148699
11	7.990179
12	6.523942
13	6.624786
14	6.738012
15	6.062743
16	4.998713
17	2.864636
18	1.480429

Distribuicao da quantidade de carbonos no DBE5 da classe OS2
Num. C	Intensidade
30	2292.238037
31	1653.631348
32	0.000000
33	1324.071289
34	0.000000
35	0.000000
36	1493.684814
37	3873.741455
38	11690.643555
39	30719.810547
40	2002.807617

Distribuicao da quantidade de carbonos no DBE6 da classe OS2
Num. C	Intensidade
28	1499.797974
29	2380.962158
30	3186.850098
31	2871.523926
32	2034.989990
33	2125.706543
34	1768.143066
35	1973.549316
36	1898.509277
37	1774.767456
38	3841.363281
39	7712.707031
40	6392.069336
41	5627.098145
42	1548.162720
43	0.000000
44	0.000000
45	0.000000
46	1339.413574

Distribuicao da quantidade de carbonos no DBE7 da classe OS2
Num. C	Intensidade
27	1232.382935
28	0.000000
29	2225.752686
30	0.000000
31	0.000000
32	2935.879395
33	2624.249512
34	2348.542725
35	1842.362427
36	2160.666748
37	1776.964844
38	2092.906494
39	3935.752930
40	3673.984131
41	4245.753906
42	3885.201660
43	1473.611328
44	1630.693848
45	1848.188354

Distribuicao da quantidade de carbonos no DBE8 da classe OS2
Num. C	Intensidade
27	1238.426636
28	1606.152588
29	2105.150635
30	2838.317383
31	3161.195557
32	2597.308105
33	3012.663330
34	2050.782959
35	2372.018066
36	2010.111572
37	2175.569336
38	2108.405762
39	2488.134033
40	2771.442139
41	3167.648926
42	4169.024902
43	1946.053589
44	0.000000
45	0.000000
46	1893.007812
47	0.000000
48	0.000000
49	1871.513794

Distribuicao da quantidade de carbonos no DBE9 da classe OS2
Num. C	Intensidade
26	1466.173218
27	1627.313232
28	0.000000
29	0.000000
30	3104.871338
31	3155.538574
32	3667.931396
33	3363.170410
34	3177.798584
35	3172.920410
36	3700.095947
37	4326.604492
38	3768.541260
39	3654.336914
40	3924.365967
41	3745.849609
42	3168.885986
43	2434.829102
44	2355.592529
45	0.000000
46	1691.016602

Distribuicao da quantidade de carbonos no DBE10 da classe OS2
Num. C	Intensidade
27	2007.714355
28	0.000000
29	2403.458984
30	0.000000
31	2337.468994
32	2716.246338
33	2994.886475
34	3025.282959
35	0.000000
36	3166.691650
37	3142.783691
38	3131.193604
39	3417.208984
40	2965.417969
41	3362.254639
42	3344.269531
43	2444.697998
44	2650.726074
45	0.000000
46	2158.468018
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	1668.834351

Distribuicao da quantidade de carbonos no DBE11 da classe OS2
Num. C	Intensidade
29	1916.087646
30	0.000000
31	0.000000
32	2599.031250
33	0.000000
34	2166.436523
35	2781.177002
36	2695.432373
37	2544.286133
38	2604.211914
39	2667.222900
40	3085.958984
41	3488.989746
42	2619.460938
43	3056.460693
44	2372.115723
45	1869.396118
46	2175.102539
47	2352.425537

Distribuicao da quantidade de carbonos no DBE12 da classe OS2
Num. C	Intensidade
30	2148.556641
31	1937.746094
32	0.000000
33	0.000000
34	0.000000
35	2419.127686
36	2188.049316
37	1744.376343
38	2722.336914
39	2511.733643
40	2469.384521
41	3093.469238
42	2676.199951
43	2489.251953
44	2664.509277
45	2487.764648
46	0.000000
47	1918.734497

Distribuicao da quantidade de carbonos no DBE13 da classe OS2
Num. C	Intensidade
28	1288.091431
29	0.000000
30	1778.343994
31	2077.719482
32	0.000000
33	0.000000
34	2094.382568
35	1590.020508
36	2101.895020
37	2246.598389
38	2301.002441
39	2648.968994
40	2870.365234
41	2645.163818
42	2156.229736
43	2305.183594
44	0.000000
45	2011.562256
46	2035.250000
47	0.000000
48	0.000000
49	1837.841675

Distribuicao da quantidade de carbonos no DBE14 da classe OS2
Num. C	Intensidade
28	1421.200195
29	0.000000
30	1472.862061
31	1670.556641
32	0.000000
33	1855.141113
34	0.000000
35	1988.797363
36	1759.939697
37	2137.810303
38	1845.703613
39	2634.204102
40	2521.472900
41	2254.042969
42	2195.471436
43	2239.678467
44	1876.158447
45	0.000000
46	2626.752686
47	2091.555420
48	0.000000
49	1978.183838

Distribuicao da quantidade de carbonos no DBE15 da classe OS2
Num. C	Intensidade
28	1388.238159
29	1573.745483
30	1424.425659
31	0.000000
32	1692.635010
33	0.000000
34	1656.898315
35	1846.498657
36	1522.348389
37	1874.358887
38	2028.921875
39	2170.088867
40	2033.890137
41	1929.696167
42	1974.101074
43	1982.536377
44	2020.081299
45	2067.004150
46	1919.573975

Distribuicao da quantidade de carbonos no DBE16 da classe OS2
Num. C	Intensidade
30	1531.329956
31	0.000000
32	1517.638794
33	1266.190186
34	1878.626709
35	1815.401367
36	1396.676270
37	1613.619995
38	1272.414551
39	1388.107788
40	1529.854736
41	2268.582520
42	1744.454956
43	1628.298340
44	1513.892700
45	1879.619141
46	0.000000
47	0.000000
48	0.000000
49	1401.303467

Distribuicao da quantidade de carbonos no DBE17 da classe OS2
Num. C	Intensidade
36	1262.209717
37	1467.600220
38	1798.599365
39	1425.036987
40	1597.873657
41	0.000000
42	1324.373169
43	1422.780396
44	0.000000
45	1453.658936
46	1523.253418
47	0.000000
48	0.000000
49	1421.693115

Distribuicao da quantidade de carbonos no DBE18 da classe OS2
Num. C	Intensidade
36	1229.527344
37	1264.098755
38	1326.198120
39	0.000000
40	0.000000
41	1293.027954
42	1245.891846
43	0.000000
44	0.000000
45	0.000000
46	1236.629395


#Abundancia relativa do DBE na Classe Heteroatomica S2
#Intensidade total da classe: 871398.000000
DBE	Int. Relativa (%)
2	0.303399
3	0.528986
4	2.444106
5	5.022339
6	10.066790
7	8.409013
8	9.324251
9	8.810762
10	8.302425
11	8.821080
12	6.865984
13	6.370082
14	6.244545
15	6.249923
16	4.998634
17	3.511423
18	2.277399
19	1.296227
20	0.152635

Distribuicao da quantidade de carbonos no DBE2 da classe S2
Num. C	Intensidade
35	1217.307495
36	0.000000
37	1426.504150

Distribuicao da quantidade de carbonos no DBE3 da classe S2
Num. C	Intensidade
30	1754.079102
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	1377.032593
38	0.000000
39	1478.459229

Distribuicao da quantidade de carbonos no DBE4 da classe S2
Num. C	Intensidade
29	3010.412109
30	5799.964844
31	0.000000
32	0.000000
33	1588.083496
34	1231.897461
35	0.000000
36	1419.654419
37	1460.154053
38	1464.953003
39	1341.246948
40	1428.873291
41	1212.394653
42	1340.257446

Distribuicao da quantidade de carbonos no DBE5 da classe S2
Num. C	Intensidade
26	1629.490356
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	5235.291992
33	3806.593262
34	3033.391357
35	2949.740723
36	3126.531250
37	2623.039307
38	3011.025146
39	4354.799316
40	3283.755615
41	2578.151123
42	1640.625732
43	1709.259399
44	1696.022583
45	1642.062134
46	1444.786255

Distribuicao da quantidade de carbonos no DBE6 da classe S2
Num. C	Intensidade
21	1287.131470
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	7718.321777
33	6731.653809
34	5157.776855
35	4892.707520
36	4085.346924
37	4887.995605
38	9262.017578
39	18206.572266
40	5990.832520
41	4733.106445
42	5093.543945
43	2706.319336
44	2293.843750
45	0.000000
46	0.000000
47	2343.448975
48	2331.179932

Distribuicao da quantidade de carbonos no DBE7 da classe S2
Num. C	Intensidade
34	6432.778320
35	6205.154297
36	4942.861328
37	4791.474609
38	4925.476074
39	7403.866211
40	8602.809570
41	8928.303711
42	8209.417969
43	3717.660400
44	3055.568604
45	3082.360840
46	2978.240723

Distribuicao da quantidade de carbonos no DBE8 da classe S2
Num. C	Intensidade
30	6631.584473
31	0.000000
32	0.000000
33	6826.980957
34	5421.972168
35	5144.432129
36	4273.476562
37	4311.224121
38	4267.181641
39	4981.855957
40	5507.730469
41	5987.480469
42	7166.335449
43	3673.269043
44	3708.268799
45	3331.872314
46	0.000000
47	3415.160889
48	2145.393799
49	2376.813721
50	2080.303467

Distribuicao da quantidade de carbonos no DBE9 da classe S2
Num. C	Intensidade
24	1591.914429
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	6243.733887
33	0.000000
34	6231.841309
35	6025.748535
36	5832.033691
37	5227.893555
38	5513.704590
39	5301.255859
40	5231.943359
41	5458.150879
42	4758.557617
43	4100.419922
44	3769.679688
45	3229.434570
46	3504.720459
47	0.000000
48	2424.915527
49	2330.856445

Distribuicao da quantidade de carbonos no DBE10 da classe S2
Num. C	Intensidade
23	1435.199463
24	0.000000
25	2218.356689
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	5080.866699
35	5336.333008
36	5283.945312
37	5368.942871
38	5578.696777
39	5229.112305
40	4814.011719
41	5220.546875
42	4890.978027
43	3893.256836
44	3581.845459
45	3456.742676
46	3077.832520
47	3025.652588
48	2635.373535
49	0.000000
50	2219.472412

Distribuicao da quantidade de carbonos no DBE11 da classe S2
Num. C	Intensidade
27	2416.319092
28	0.000000
29	0.000000
30	0.000000
31	3992.428711
32	4058.135498
33	0.000000
34	4625.618652
35	4958.505371
36	4917.239258
37	4924.350098
38	4603.946777
39	4914.478027
40	4729.539551
41	6123.682129
42	4282.463379
43	3797.927734
44	3784.174805
45	3636.956299
46	3101.907227
47	3426.939453
48	2526.222656
49	0.000000
50	2045.890381

Distribuicao da quantidade de carbonos no DBE12 da classe S2
Num. C	Intensidade
24	1395.843628
25	0.000000
26	2320.450195
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	3721.887207
34	0.000000
35	3762.928223
36	3783.278320
37	4564.440918
38	4408.908691
39	4666.785156
40	4807.445312
41	5485.548340
42	4106.548340
43	3984.694092
44	3588.699463
45	3190.781250
46	3076.246338
47	0.000000
48	2965.561768

Distribuicao da quantidade de carbonos no DBE13 da classe S2
Num. C	Intensidade
33	3223.874268
34	3099.036377
35	3369.921143
36	3535.672363
37	3502.303223
38	4455.679688
39	4207.391602
40	4003.459717
41	4533.688477
42	3417.250244
43	3232.057861
44	3412.346191
45	3407.744385
46	3178.946533
47	2871.454102
48	0.000000
49	2057.942627

Distribuicao da quantidade de carbonos no DBE14 da classe S2
Num. C	Intensidade
26	1570.071655
27	0.000000
28	0.000000
29	0.000000
30	2708.707031
31	2996.277832
32	3123.706055
33	0.000000
34	2950.257324
35	0.000000
36	3454.221191
37	3729.615723
38	3471.778809
39	3825.042725
40	3847.648682
41	3401.380127
42	3215.642090
43	3384.185791
44	2915.279297
45	2575.887939
46	2931.216309
47	2510.872559
48	0.000000
49	1803.049438

Distribuicao da quantidade de carbonos no DBE15 da classe S2
Num. C	Intensidade
27	1726.254883
28	2143.228027
29	2186.021729
30	0.000000
31	2678.626221
32	2264.038330
33	2868.362549
34	2776.070312
35	2658.914307
36	2814.262695
37	2835.456055
38	2896.796631
39	2721.126221
40	3071.868408
41	3237.912109
42	3069.163818
43	2804.975586
44	2634.997803
45	2669.516602
46	2488.894043
47	0.000000
48	0.000000
49	2210.074219
50	0.000000
51	0.000000
52	1705.140503

Distribuicao da quantidade de carbonos no DBE16 da classe S2
Num. C	Intensidade
29	2101.277100
30	2003.429932
31	2292.638184
32	0.000000
33	2539.854736
34	0.000000
35	2338.809326
36	2443.189209
37	2557.031250
38	2704.911865
39	2597.883301
40	2577.403809
41	2664.694580
42	2286.674561
43	2780.680420
44	2314.240723
45	1592.435303
46	2226.308350
47	1776.314453
48	1784.534790
49	1975.692383

Distribuicao da quantidade de carbonos no DBE17 da classe S2
Num. C	Intensidade
29	1377.180054
30	1331.641602
31	0.000000
32	1850.232666
33	0.000000
34	0.000000
35	2029.071777
36	1662.149292
37	2369.253418
38	1832.988770
39	1763.942139
40	1837.615356
41	2066.992432
42	2430.219971
43	2138.975098
44	1716.908691
45	1978.774902
46	0.000000
47	1464.404053
48	1533.515015
49	0.000000
50	0.000000
51	0.000000
52	1214.602783

Distribuicao da quantidade de carbonos no DBE18 da classe S2
Num. C	Intensidade
29	1214.782959
30	1385.456787
31	0.000000
32	1489.249146
33	0.000000
34	0.000000
35	0.000000
36	1816.033203
37	1713.419556
38	1819.530273
39	1804.944336
40	1864.964355
41	1625.156372
42	1824.312378
43	1498.213501
44	1789.150146

Distribuicao da quantidade de carbonos no DBE19 da classe S2
Num. C	Intensidade
34	1266.009399
35	0.000000
36	1633.630615
37	1791.366699
38	0.000000
39	1314.570679
40	1275.222534
41	0.000000
42	0.000000
43	1351.255127
44	0.000000
45	1358.782471
46	1304.461060

Distribuicao da quantidade de carbonos no DBE20 da classe S2
Num. C	Intensidade
41	1330.061890

Indices de biodegradacao:
A/C: 3.497931
A/C mod.: 0.993711
Indice S/A: 2852755.500000
S/A mod.: 1430877.375000
Indice MA1: nan
Indice MA2: nan
Indices de paleoambiente:
Indice Phenol: nan
C27/C28 (DBE4): nan
C27/C28 (DBE5): nan
Par/Impar (FA): 1.948916
OEP (FA): 1.989780
TAR (FA) Par: 399.592407
TAR (FA) Impar: 7.184249
C36 Indice de Acido Hepanoico: 0.097354
Hopano / Acido Estanoico: 4.051333
Razao Rocha 1: 0.779528
Razao Rocha 2: nan
Razao Rocha 3: 0.000000
Razao Rocha 4: 0.000000
Razao Rocha 5: nan
Razao Rocha 6: nan
Razao Rocha 7: 0.575325
Razao Rocha 8: nan
Indices de maturidade:
DBE9  da Classe N: 0.000000
DBE12 da Classe N: 0.000000
DBE15 da Classe N: 0.000000
