
#Abundancia das classes heteroatomicas
#Intensidade total: 7457151.500000
#Classe	Int. Relativa (%)
45	2889.170410
46	2495.462158
47	2802.302002
48	2601.137939
49	2238.715332
50	2312.891357
51	1915.310425
52	2158.488281
53	2435.351807
54	1469.804688
55	1431.538330
56	1374.927734
57	1221.948608
58	1004.141968
59	967.434509

Distribuicao da quantidade de carbonos no DBE7 da classe O
Num. C	Intensidade
24	759.749817
25	972.564270
26	907.841431
27	1781.379028
28	2121.643799
29	2367.287598
30	2514.661865
31	2650.269531
32	2412.780518
33	2786.175781
34	2907.152100
35	2754.463379
36	2679.132324
37	2895.080322
38	2710.795166
39	2432.416016
40	2503.771240
41	2592.929688
42	2213.864502
43	2377.681396
44	1929.256348
45	1921.277954
46	2055.884766
47	1948.435181
48	1814.261230
49	1410.661743
50	1560.042969
51	1670.249878
52	1564.045776
53	1309.925171
54	1279.649048
55	1246.405640
56	1111.256714
57	977.609619

Distribuicao da quantidade de carbonos no DBE8 da classe O
Num. C	Intensidade
24	884.417297
25	705.266174
26	1098.337646
27	1366.014038
28	1991.654785
29	2244.631348
30	2428.050049
31	2432.315674
32	3336.687744
33	3182.889648
34	3857.623291
35	3593.018555
36	3588.021729
37	3722.432129
38	3464.045898
39	3415.343262
40	3168.851318
41	3084.791748
42	2688.317383
43	2318.787354
44	2356.757080
45	2170.557373
46	2157.366699
47	2204.765869
48	1973.200073
49	1808.826050
50	1455.271362
51	1526.824707
52	1903.155640
53	1255.051270
54	1235.299438
55	1114.639893
56	1024.756226
57	962.158081

Distribuicao da quantidade de carbonos no DBE9 da classe O
Num. C	Intensidade
25	834.742371
26	1145.426514
27	1693.185181
28	2191.564941
29	2330.594727
30	2782.394531
31	2911.951416
32	3206.306396
33	3830.564209
34	3944.514404
35	4113.095703
36	3843.549072
37	4150.649902
38	3436.539307
39	3458.942627
40	3475.860596
41	3131.924561
42	3175.403809
43	2655.545654
44	2761.410645
45	2514.696045
46	2398.325928
47	2344.590088
48	2101.636230
49	1827.798950
50	1564.466187
51	1485.182617
52	1913.591187
53	1494.123901
54	1621.641113
55	1683.775269
56	1143.367798
57	1249.001099
58	1051.247437

Distribuicao da quantidade de carbonos no DBE10 da classe O
Num. C	Intensidade
24	651.849121
25	729.754822
26	1311.660034
27	1412.784424
28	1596.287720
29	1864.702881
30	2035.197266
31	2451.058594
32	2219.991455
33	2598.571289
34	2504.649170
35	2722.704590
36	2680.265137
37	2757.617188
38	2449.828613
39	2616.721436
40	2320.327148
41	2549.796631
42	2197.427246
43	2049.830566
44	1928.810181
45	2018.686523
46	1780.493530
47	1724.234497
48	1593.057373
49	1424.397461
50	1297.509399
51	1082.348755
52	1657.489746
53	1384.990967
54	1250.557251
55	928.215332
56	976.172607
57	0.000000
58	940.711670

Distribuicao da quantidade de carbonos no DBE11 da classe O
Num. C	Intensidade
25	699.893921
26	1182.395264
27	1406.822754
28	1749.687866
29	0.000000
30	2117.400879
31	1788.983643
32	1812.937744
33	1912.503540
34	2339.409180
35	2408.677490
36	2249.571533
37	2188.566650
38	2482.710693
39	2075.587891
40	1698.098511
41	2076.968018
42	1932.838745
43	1781.675781
44	1628.171021
45	1444.562256
46	1346.357544
47	1457.956543
48	1327.062988
49	1655.449463
50	917.797424
51	1107.412476
52	1103.602295
53	987.630371
54	905.002380
55	870.234436
56	82.427368
57	868.921753

Distribuicao da quantidade de carbonos no DBE12 da classe O
Num. C	Intensidade
25	864.504578
26	1006.126709
27	1146.975830
28	1456.638550
29	1687.281006
30	2066.313721
31	2042.051758
32	1942.673340
33	2313.400635
34	2087.471191
35	2202.501953
36	2201.605469
37	2635.532471
38	2551.766602
39	2384.072998
40	1886.243896
41	1708.265625
42	1671.595459
43	1498.786987
44	1711.035278
45	1530.386475
46	1356.260254
47	1446.431885
48	1274.530640
49	1288.855469
50	914.968445
51	887.197754
52	995.757080
53	1162.827759
54	922.082764
55	0.000000
56	697.907288

Distribuicao da quantidade de carbonos no DBE13 da classe O
Num. C	Intensidade
25	739.889465
26	801.833008
27	0.000000
28	1242.127563
29	1570.540771
30	1797.382568
31	0.000000
32	1448.255371
33	1504.397705
34	1782.988770
35	1609.959106
36	1656.396973
37	1785.018188
38	1614.076172
39	1810.844238
40	1602.346069
41	1526.039429
42	1800.954102
43	1465.491821
44	1456.500122
45	1225.766968
46	1287.299927
47	914.632263
48	1095.830200
49	934.584229
50	836.466492
51	0.000000
52	852.958130
53	749.954773
54	715.942261
55	0.000000
56	649.094238

Distribuicao da quantidade de carbonos no DBE14 da classe O
Num. C	Intensidade
26	998.884277
27	960.230103
28	1066.166260
29	1068.947632
30	1387.745728
31	1264.954956
32	1022.259888
33	1409.249146
34	1593.884521
35	1262.659546
36	1633.999268
37	1596.197266
38	1343.618164
39	1152.355347
40	1003.327026
41	1136.804443
42	1110.868164
43	1114.779419
44	901.595947
45	1053.892456
46	1110.275024
47	741.843201
48	849.343079
49	686.017517
50	648.946106
51	769.766602
52	827.485413
53	663.170654
54	734.455261

Distribuicao da quantidade de carbonos no DBE15 da classe O
Num. C	Intensidade
28	689.270386
29	805.836182
30	893.434814
31	962.934692
32	962.973145
33	977.635376
34	1123.142700
35	1157.386719
36	1161.408936
37	1109.297485
38	1109.946899
39	1049.567993
40	1185.138794
41	894.019592
42	922.765381
43	836.134827
44	0.000000
45	844.740845
46	897.942139
47	669.431030
48	821.426880
49	668.665405

Distribuicao da quantidade de carbonos no DBE16 da classe O
Num. C	Intensidade
29	674.351135
30	827.715637
31	745.023621
32	645.231384
33	670.345947
34	928.019836
35	943.089661
36	886.017822
37	954.924561
38	763.331970
39	781.482361
40	753.661804
41	0.000000
42	720.121765
43	688.979309
44	675.498169
45	766.893494
46	682.231323

Distribuicao da quantidade de carbonos no DBE17 da classe O
Num. C	Intensidade
30	647.241516
31	641.875549
32	0.000000
33	742.700684
34	680.966553
35	889.395996
36	0.000000
37	0.000000
38	636.778809
39	723.379028
40	0.000000
41	690.476868
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	651.632324

Distribuicao da quantidade de carbonos no DBE20 da classe O
Num. C	Intensidade
42	853.111633


#Abundancia relativa do DBE na Classe Heteroatomica O2
#Intensidade total da classe: 3940592.750000
DBE	Int. Relativa (%)
1	11.021672
2	8.360652
3	12.239819
4	13.178642
5	13.111166
6	9.563676
7	6.469334
8	5.894669
9	5.285287
10	4.012416
11	2.906982
12	2.294928
13	1.873604
14	1.414420
15	1.002286
16	0.671320
17	0.556849
18	0.142206

Distribuicao da quantidade de carbonos no DBE1 da classe O2
Num. C	Intensidade
16	5574.910645
17	1253.711426
18	6187.236816
19	5723.090820
20	21234.279297
21	7678.231445
22	8280.298828
23	8430.644531
24	17390.333984
25	44121.562500
26	20753.830078
27	16423.371094
28	23703.480469
29	16096.226562
30	21859.587891
31	18835.515625
32	17857.742188
33	14851.081055
34	15800.869141
35	15092.606445
36	14209.750000
37	10567.649414
38	10141.676758
39	13639.608398
40	13638.896484
41	8461.906250
42	7112.287598
43	6578.814453
44	5790.827637
45	5395.628906
46	4319.068359
47	3406.419189
48	3659.168457
49	2943.478271
50	3289.216064
51	2650.020996
52	2457.804688
53	2191.805664
54	1665.412231
55	1749.213745
56	1307.004517
57	939.253357
58	1055.678833

Distribuicao da quantidade de carbonos no DBE2 da classe O2
Num. C	Intensidade
16	835.002502
17	963.227600
18	2441.792236
19	1939.595459
20	3067.889648
21	3862.409668
22	5503.717773
23	6859.006348
24	9032.925781
25	11719.143555
26	14872.473633
27	14945.972656
28	15558.850586
29	16596.439453
30	17440.748047
31	16172.590820
32	16441.228516
33	14963.062500
34	13879.688477
35	13503.103516
36	12361.575195
37	11224.100586
38	9665.630859
39	10375.172852
40	9807.715820
41	7774.691406
42	6888.639648
43	5941.467285
44	6685.124512
45	6549.406738
46	5479.690430
47	4189.372559
48	3881.547119
49	3854.674805
50	3894.124512
51	3395.141602
52	3081.883789
53	2740.133789
54	2223.692383
55	2424.018311
56	1769.898438
57	1276.826172
58	1031.863037
59	896.601379
60	670.328796
61	777.031250

Distribuicao da quantidade de carbonos no DBE3 da classe O2
Num. C	Intensidade
16	804.092773
17	1411.725830
18	2517.741455
19	3939.087402
20	5342.960449
21	7193.723633
22	8676.997070
23	11349.626953
24	14805.312500
25	18904.464844
26	22137.292969
27	21516.382812
28	22996.173828
29	25099.582031
30	24619.576172
31	25966.722656
32	22542.626953
33	21330.058594
34	20439.425781
35	19174.410156
36	16692.353516
37	15161.273438
38	14266.692383
39	14231.249023
40	14463.265625
41	12318.165039
42	10052.211914
43	8976.611328
44	9249.435547
45	8283.110352
46	7728.455566
47	6726.503906
48	5898.041016
49	5193.337891
50	4922.807129
51	4355.652344
52	4031.542480
53	3995.610107
54	3375.007568
55	3110.869141
56	2498.506104
57	1846.157593
58	1714.263428
59	0.000000
60	1008.100464
61	742.410706
62	711.780029

Distribuicao da quantidade de carbonos no DBE4 da classe O2
Num. C	Intensidade
14	5714.987793
15	0.000000
16	796.081238
17	1551.788574
18	3206.083496
19	4963.811035
20	7236.014160
21	9350.246094
22	10330.236328
23	13266.321289
24	16915.115234
25	19155.406250
26	23260.904297
27	23411.886719
28	27376.332031
29	27820.611328
30	0.000000
31	28567.400391
32	26935.779297
33	24352.753906
34	23907.103516
35	21047.687500
36	18872.349609
37	17057.468750
38	14285.007812
39	15877.880859
40	14789.290039
41	13101.742188
42	11010.875977
43	9301.864258
44	9393.767578
45	9485.406250
46	8138.682617
47	6666.095215
48	5759.444336
49	6284.342285
50	6118.589844
51	5413.150879
52	4444.369629
53	4424.302246
54	3801.367432
55	3651.127197
56	3195.996338
57	2746.517822
58	1984.730103
59	1342.950195
60	1172.975952
61	1071.549927
62	758.192688

Distribuicao da quantidade de carbonos no DBE5 da classe O2
Num. C	Intensidade
13	1791.605713
14	0.000000
15	0.000000
16	0.000000
17	809.504517
18	1633.482300
19	3028.611328
20	4376.711426
21	6087.175781
22	7808.536621
23	10357.456055
24	13808.364258
25	14746.437500
26	18298.496094
27	21242.183594
28	22815.902344
29	27444.972656
30	37600.218750
31	34895.613281
32	27298.958984
33	24151.355469
34	21683.316406
35	20034.621094
36	19399.246094
37	15658.547852
38	15511.395508
39	14083.592773
40	13140.620117
41	13011.387695
42	10980.958984
43	9287.412109
44	9255.212891
45	9312.083984
46	8010.251953
47	7408.086426
48	5869.822754
49	5541.214844
50	5913.938965
51	5258.855957
52	4647.816895
53	4360.862305
54	4223.485352
55	4115.846191
56	3169.843506
57	2500.746094
58	1817.480591
59	1337.869873
60	1305.536743
61	851.327942
62	770.677246

Distribuicao da quantidade de carbonos no DBE6 da classe O2
Num. C	Intensidade
19	1132.356689
20	2253.647949
21	3043.750244
22	4122.411133
23	5470.688477
24	7415.288086
25	9018.606445
26	11108.429688
27	12285.141602
28	14368.338867
29	15205.842773
30	27529.562500
31	26377.810547
32	23292.531250
33	17642.789062
34	16427.634766
35	14951.862305
36	14987.837891
37	14206.104492
38	12679.470703
39	11086.370117
40	11648.756836
41	10840.414062
42	8864.545898
43	8061.947266
44	7481.051270
45	7271.388184
46	6540.599121
47	5897.722168
48	5025.083984
49	4724.656250
50	4853.361816
51	4811.105469
52	4302.882324
53	3578.325439
54	3716.448730
55	3336.919678
56	3132.482422
57	2192.396484
58	1933.220703
59	1304.131714
60	1005.238159
61	944.988892
62	791.422668

Distribuicao da quantidade de carbonos no DBE7 da classe O2
Num. C	Intensidade
20	1359.203735
21	1686.812744
22	2573.025635
23	3686.228027
24	5300.530273
25	6589.736328
26	7443.404297
27	8606.312500
28	9306.385742
29	10352.976562
30	10842.960938
31	10987.162109
32	12055.176758
33	11020.954102
34	10493.866211
35	10646.523438
36	9566.185547
37	9473.231445
38	9475.808594
39	9748.505859
40	9239.778320
41	8709.447266
42	7754.571777
43	6721.345215
44	5812.653320
45	6159.771484
46	5411.776855
47	5110.274414
48	4322.367676
49	4184.119629
50	4155.290039
51	4296.583496
52	3537.970459
53	2987.497070
54	3380.613281
55	2690.993408
56	2639.933105
57	1955.851807
58	1616.771606
59	1314.747437
60	999.925903
61	712.791199

Distribuicao da quantidade de carbonos no DBE8 da classe O2
Num. C	Intensidade
21	879.849548
22	1683.419434
23	2573.197998
24	3922.214844
25	4785.516113
26	5834.451172
27	7257.317383
28	9698.303711
29	10104.347656
30	11175.951172
31	10337.372070
32	10061.022461
33	9892.432617
34	0.000000
35	9503.460938
36	9425.034180
37	8749.003906
38	8455.908203
39	7227.505859
40	7748.405273
41	7639.212891
42	6637.223633
43	5863.078613
44	5928.894043
45	6495.261719
46	6027.148926
47	4896.604004
48	4550.487793
49	4402.239258
50	4811.131348
51	4856.703125
52	4424.732910
53	4238.051758
54	4156.893555
55	3802.502686
56	3576.420898
57	3165.215332
58	2519.628906
59	0.000000
60	1620.612915
61	1335.690186
62	1196.574463
63	825.897583

Distribuicao da quantidade de carbonos no DBE9 da classe O2
Num. C	Intensidade
21	659.611938
22	907.705994
23	1546.014526
24	2666.765625
25	3456.251221
26	4151.659180
27	5479.196289
28	6328.278320
29	7150.195801
30	7611.103027
31	8754.475586
32	8251.702148
33	8750.144531
34	8861.475586
35	8463.660156
36	8242.566406
37	8894.777344
38	7578.911133
39	7766.554688
40	7329.252930
41	6501.750000
42	6719.620117
43	5796.249023
44	5679.195801
45	5419.131836
46	5260.988281
47	5362.891602
48	4315.918457
49	3765.961426
50	3860.876953
51	4433.950684
52	3955.937988
53	3764.117188
54	3549.320557
55	3357.190674
56	3390.628418
57	2678.000732
58	2269.200195
59	1788.284302
60	0.000000
61	1019.670410
62	1099.124878
63	724.028320
64	709.289490

Distribuicao da quantidade de carbonos no DBE10 da classe O2
Num. C	Intensidade
22	639.546814
23	1144.632446
24	1415.453491
25	2116.804443
26	3315.242432
27	4206.545410
28	4542.739258
29	5263.686523
30	6017.178223
31	5972.667480
32	5840.803711
33	5711.038574
34	5949.282715
35	6229.331055
36	5757.649902
37	6008.863281
38	6004.589355
39	6217.912109
40	5485.581055
41	5697.753418
42	4906.968262
43	4656.054199
44	4219.466309
45	4594.827637
46	4102.187012
47	4179.373535
48	3613.372559
49	3380.283447
50	3241.298340
51	3465.922363
52	3336.100586
53	3196.778320
54	2583.810791
55	2755.623535
56	2485.632324
57	2378.051514
58	1893.660034
59	1645.268921
60	1233.404663
61	1146.290405
62	845.156128
63	716.163879

Distribuicao da quantidade de carbonos no DBE11 da classe O2
Num. C	Intensidade
24	911.336060
25	1556.699585
26	2245.135742
27	2829.558350
28	3436.444580
29	3358.128174
30	3835.936035
31	3763.734863
32	5193.523438
33	4048.124756
34	4552.642090
35	4556.201660
36	4179.839844
37	4151.382324
38	4512.286621
39	4338.492676
40	4084.355713
41	4129.158203
42	3738.206787
43	3173.523193
44	3209.540771
45	3506.505615
46	3128.412354
47	3260.567871
48	3140.387695
49	2731.866211
50	2832.201172
51	2599.843262
52	2286.921387
53	2234.172607
54	2233.517578
55	2095.223633
56	2126.367920
57	2198.009277
58	1552.082397
59	1167.038330
60	941.601440
61	713.347839

Distribuicao da quantidade de carbonos no DBE12 da classe O2
Num. C	Intensidade
25	834.864014
26	1225.133911
27	1975.653809
28	2313.086182
29	2696.379395
30	2478.652344
31	2843.895752
32	3054.296143
33	3586.620605
34	3536.732666
35	3635.039062
36	3515.194336
37	3716.410645
38	3471.686279
39	3557.787842
40	3025.879395
41	3502.235107
42	3189.633545
43	2617.843994
44	2751.305908
45	2622.153564
46	2798.045166
47	2235.503174
48	2603.388428
49	2242.713623
50	2065.055908
51	2252.275635
52	2224.745605
53	1957.071899
54	1799.911865
55	1637.124756
56	1816.212402
57	1603.644165
58	1428.939331
59	1208.593018
60	946.669189
61	761.811646
62	0.000000
63	701.590515

Distribuicao da quantidade de carbonos no DBE13 da classe O2
Num. C	Intensidade
25	670.040955
26	883.119385
27	1280.261475
28	1745.706177
29	1844.679077
30	1961.172607
31	2084.293457
32	2403.214600
33	2722.553711
34	2171.133545
35	2398.942383
36	2528.875488
37	2974.281494
38	3084.595459
39	3602.912354
40	2709.364502
41	2785.228760
42	2674.496094
43	2684.699463
44	2285.419434
45	2527.651855
46	2420.332520
47	2163.884521
48	2008.013916
49	1953.429199
50	1629.502563
51	2042.042480
52	1875.785156
53	1717.328613
54	1545.179443
55	1765.838745
56	1424.289185
57	1442.966919
58	1213.748657
59	1095.044189
60	807.422058
61	703.652710

Distribuicao da quantidade de carbonos no DBE14 da classe O2
Num. C	Intensidade
26	684.736389
27	813.889587
28	1005.450073
29	1333.667969
30	1492.764771
31	1465.622925
32	1752.500732
33	1994.594971
34	1940.560181
35	1845.392822
36	1970.325439
37	1852.277466
38	2281.297852
39	2242.280762
40	2177.885742
41	2279.992920
42	1862.438354
43	1887.918945
44	2041.778564
45	1651.863770
46	1749.464966
47	1970.054810
48	1506.246094
49	1507.117554
50	1539.794434
51	1694.973389
52	1788.539551
53	1494.508545
54	1444.040039
55	1111.221069
56	1609.359009
57	1220.376221
58	998.260864
59	710.593628
60	814.739868

Distribuicao da quantidade de carbonos no DBE15 da classe O2
Num. C	Intensidade
28	766.080200
29	689.905151
30	955.891907
31	963.088013
32	1164.974243
33	1099.554321
34	1322.922241
35	1425.479492
36	1579.182739
37	1353.199341
38	1576.278564
39	1307.630249
40	1452.931641
41	1427.269287
42	1512.571289
43	1355.636353
44	1274.072754
45	1343.345215
46	1460.805054
47	1362.415527
48	1222.901001
49	1265.875122
50	811.331482
51	1100.282104
52	1444.100220
53	1285.166626
54	1083.678345
55	771.921143
56	1159.169067
57	1101.468384
58	1258.977905
59	726.901917
60	871.006226

Distribuicao da quantidade de carbonos no DBE16 da classe O2
Num. C	Intensidade
32	797.434875
33	1025.517578
34	1014.492065
35	800.218933
36	1009.600830
37	1170.654053
38	1362.431763
39	1069.614990
40	1068.283203
41	1106.257812
42	1028.994507
43	1081.451294
44	1118.023071
45	1191.974609
46	1149.014771
47	1103.337280
48	985.921753
49	1066.065186
50	952.526062
51	897.879395
52	1130.478027
53	868.257690
54	852.780457
55	945.499023
56	937.494568
57	719.776489

Distribuicao da quantidade de carbonos no DBE17 da classe O2
Num. C	Intensidade
30	651.662476
31	0.000000
32	735.666199
33	743.239990
34	793.075073
35	709.454468
36	688.371094
37	761.687866
38	873.465820
39	851.427979
40	898.439758
41	907.948181
42	821.349060
43	812.449829
44	925.688721
45	808.669189
46	781.579651
47	740.389771
48	740.649963
49	737.369690
50	817.869324
51	771.198303
52	926.250671
53	795.726135
54	648.996704
55	705.965576
56	823.330994
57	834.787537
58	636.430298

Distribuicao da quantidade de carbonos no DBE18 da classe O2
Num. C	Intensidade
38	748.018250
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	706.727905
44	641.925598
45	0.000000
46	713.480591
47	0.000000
48	689.070618
49	711.532532
50	689.468628
51	0.000000
52	0.000000
53	703.547241


#Abundancia relativa do DBE na Classe Heteroatomica O3
#Intensidade total da classe: 166762.687500
DBE	Int. Relativa (%)
5	24.162962
6	21.891436
7	13.932508
8	9.330379
9	11.549173
10	9.821896
11	5.514224
12	1.767267
13	0.856649
15	1.173501

Distribuicao da quantidade de carbonos no DBE5 da classe O3
Num. C	Intensidade
26	678.597595
27	1045.357544
28	1158.203247
29	1201.106812
30	1996.539429
31	1812.319092
32	1973.492554
33	1520.757568
34	1359.556763
35	2247.669922
36	1629.648438
37	1392.030273
38	1971.708374
39	1808.300659
40	1409.776489
41	1343.837036
42	1129.081543
43	1502.691772
44	1368.823120
45	1476.871704
46	1061.118408
47	1024.987061
48	1187.016968
49	1250.278809
50	1045.955811
51	1162.165894
52	988.873657
53	812.137756
54	0.000000
55	881.592896
56	854.304626

Distribuicao da quantidade de carbonos no DBE6 da classe O3
Num. C	Intensidade
26	753.935608
27	891.287720
28	820.346313
29	1114.255127
30	1482.582886
31	1657.547852
32	1786.055664
33	1610.871094
34	1379.892212
35	3400.779785
36	1442.563477
37	1634.252319
38	1363.521240
39	1356.395874
40	1334.554810
41	960.977112
42	1138.739746
43	1168.618164
44	1150.179932
45	1503.095825
46	1061.824463
47	1042.522217
48	0.000000
49	1186.636353
50	0.000000
51	944.280273
52	831.011597
53	781.036072
54	1108.027344
55	770.177368
56	830.778687

Distribuicao da quantidade de carbonos no DBE7 da classe O3
Num. C	Intensidade
26	715.275146
27	739.031128
28	0.000000
29	0.000000
30	0.000000
31	1381.787964
32	0.000000
33	1372.469116
34	0.000000
35	1173.574097
36	1456.264282
37	1439.105957
38	900.877625
39	998.458252
40	834.812927
41	1213.832153
42	1294.413940
43	843.074280
44	0.000000
45	0.000000
46	1042.175171
47	1040.877686
48	0.000000
49	1013.582275
50	0.000000
51	1282.268555
52	1115.106567
53	919.181885
54	697.842407
55	882.793091
56	877.421509

Distribuicao da quantidade de carbonos no DBE8 da classe O3
Num. C	Intensidade
27	785.545166
28	726.028809
29	734.061096
30	0.000000
31	0.000000
32	0.000000
33	690.323853
34	0.000000
35	734.983826
36	829.181458
37	1087.079102
38	901.739624
39	897.962097
40	966.407593
41	717.614990
42	770.712463
43	1011.464722
44	0.000000
45	0.000000
46	0.000000
47	770.080017
48	0.000000
49	0.000000
50	858.887024
51	649.467712
52	0.000000
53	890.116760
54	801.387939
55	0.000000
56	736.546448

Distribuicao da quantidade de carbonos no DBE9 da classe O3
Num. C	Intensidade
21	683.047791
22	0.000000
23	0.000000
24	694.567993
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	714.475220
31	696.793091
32	1134.399414
33	0.000000
34	0.000000
35	0.000000
36	973.380798
37	1198.096313
38	884.390076
39	1091.221436
40	918.066223
41	1094.002441
42	825.265442
43	0.000000
44	979.169312
45	881.231384
46	0.000000
47	0.000000
48	0.000000
49	662.842285
50	829.466064
51	788.437805
52	1043.509155
53	761.949341
54	0.000000
55	928.527588
56	731.006531
57	745.866882

Distribuicao da quantidade de carbonos no DBE10 da classe O3
Num. C	Intensidade
29	750.145203
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	922.839172
38	1051.236694
39	1040.867798
40	894.617065
41	1094.701904
42	900.671570
43	1023.151489
44	0.000000
45	823.343201
46	974.084534
47	712.775208
48	0.000000
49	0.000000
50	1008.847778
51	738.803833
52	698.809204
53	794.322510
54	718.594360
55	810.907471
56	760.345093
57	660.193542

Distribuicao da quantidade de carbonos no DBE11 da classe O3
Num. C	Intensidade
29	707.675964
30	0.000000
31	985.020386
32	0.000000
33	826.239380
34	777.310181
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	709.934875
40	788.077209
41	665.106873
42	0.000000
43	0.000000
44	695.130981
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	870.145569
53	0.000000
54	785.576172
55	691.946045
56	693.505005

Distribuicao da quantidade de carbonos no DBE12 da classe O3
Num. C	Intensidade
36	805.341858
37	821.957520
38	0.000000
39	0.000000
40	673.190247
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	646.652954

Distribuicao da quantidade de carbonos no DBE13 da classe O3
Num. C	Intensidade
40	701.406372
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	727.164856

Distribuicao da quantidade de carbonos no DBE15 da classe O3
Num. C	Intensidade
43	651.399170
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	669.445618
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	636.116760


#Abundancia relativa do DBE na Classe Heteroatomica O4
#Intensidade total da classe: 138101.531250
DBE	Int. Relativa (%)
2	9.742733
3	23.873945
4	29.265873
5	17.733564
6	11.472864
7	6.984168
8	0.459897
9	0.466948

Distribuicao da quantidade de carbonos no DBE2 da classe O4
Num. C	Intensidade
32	646.741150
33	673.982971
34	810.966797
35	749.833679
36	1004.527466
37	713.136169
38	729.390930
39	922.564331
40	1290.740112
41	806.397461
42	713.638062
43	672.480042
44	747.479248
45	639.424072
46	838.096497
47	0.000000
48	765.290039
49	730.173340

Distribuicao da quantidade de carbonos no DBE3 da classe O4
Num. C	Intensidade
32	937.743591
33	1338.190674
34	1485.770508
35	1413.700439
36	1506.989990
37	1655.546631
38	1802.932861
39	1678.773926
40	1819.600952
41	1481.368652
42	1696.794678
43	1600.784546
44	1660.762573
45	1343.788818
46	1484.701782
47	1509.518433
48	1702.233765
49	1340.431885
50	1174.977539
51	1340.250977
52	937.385132
53	1155.323975
54	902.718384

Distribuicao da quantidade de carbonos no DBE4 da classe O4
Num. C	Intensidade
30	1703.292603
31	0.000000
32	822.894348
33	1064.793457
34	1329.708740
35	1531.287842
36	1701.207886
37	1861.358276
38	1939.404175
39	2001.085938
40	1966.110718
41	1623.289795
42	1744.166260
43	1756.324097
44	1793.159180
45	1453.718872
46	1502.239258
47	1692.011719
48	1946.129272
49	1881.893311
50	1676.850586
51	1509.942383
52	1356.465454
53	1231.997314
54	1065.679565
55	875.332764
56	737.393127
57	0.000000
58	648.886047

Distribuicao da quantidade de carbonos no DBE5 da classe O4
Num. C	Intensidade
17	1225.390991
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	902.059326
36	1040.140503
37	1017.279419
38	940.595947
39	864.256104
40	1086.396729
41	1020.841309
42	1295.568115
43	1029.839722
44	1524.850708
45	943.358521
46	1349.867676
47	1115.324585
48	1425.801392
49	1019.688599
50	1446.548706
51	1250.472290
52	1301.864868
53	1058.986328
54	954.936707
55	676.257080

Distribuicao da quantidade de carbonos no DBE6 da classe O4
Num. C	Intensidade
36	638.589172
37	0.000000
38	920.943481
39	789.440796
40	784.237366
41	770.187256
42	878.921753
43	867.426453
44	946.789124
45	924.404236
46	879.226440
47	749.851990
48	672.426575
49	982.338501
50	1013.119019
51	831.189514
52	888.488525
53	807.521362
54	829.083984
55	670.015381

Distribuicao da quantidade de carbonos no DBE7 da classe O4
Num. C	Intensidade
38	735.967285
39	704.920410
40	636.286011
41	0.000000
42	686.715210
43	815.092041
44	810.236084
45	736.861816
46	795.715210
47	684.892761
48	803.374146
49	0.000000
50	724.708313
51	872.583496
52	0.000000
53	637.889343

Distribuicao da quantidade de carbonos no DBE8 da classe O4
Num. C	Intensidade
55	635.124390

Distribuicao da quantidade de carbonos no DBE9 da classe O4
Num. C	Intensidade
53	644.862366

Indices de biodegradacao:
A/C: 0.326287
A/C mod.: 0.195233
Indice S/A: 2658939.750000
S/A mod.: 2224620.500000
Indice MA1: 1.851587
Indice MA2: 4.583050
Indices de paleoambiente:
Indice Phenol: 0.288357
C27/C28 (DBE4): 0.915636
C27/C28 (DBE5): 1.043864
Par/Impar (FA): 1.093974
OEP (FA): 0.814690
TAR (FA) Par: 11.093925
TAR (FA) Impar: 7.360838
C36 Indice de Acido Hepanoico: 0.568199
Hopano / Acido Estanoico: 1.156115
Razao Rocha 1: 0.739450
Razao Rocha 2: 0.806254
Razao Rocha 3: 5150.982422
Razao Rocha 4: 307708.750000
Razao Rocha 5: 0.158503
Razao Rocha 6: 0.359378
Razao Rocha 7: 1.855889
Razao Rocha 8: 0.296366
Indices de maturidade:
DBE9  da Classe N: 128590.273438
DBE12 da Classe N: 198141.312500
DBE15 da Classe N: 188182.843750
