
#Abundancia das classes heteroatomicas
#Intensidade total: 6770686.500000
#Classe	Int. Relativa (%)
#Abundancia relativa do DBE na Classe Heteroatomica N
#Intensidade total da classe: 3077761.750000
DBE	Int. Relativa (%)
6	0.724264
7	0.924005
8	0.741756
9	9.214329
10	7.035716
11	4.946671
12	12.123476
13	9.950109
14	8.032720
15	10.425004
16	7.822717
17	6.629820
18	6.446195
19	4.312210
20	3.416346
21	2.652226
22	1.795844
23	1.288870
24	0.848970
25	0.467541
26	0.154423
27	0.046839

Distribuicao da quantidade de carbonos no DBE6 da classe N
Num. C	Intensidade
28	591.839844
29	868.798279
30	1046.558838
31	1152.962158
32	1173.450562
33	1376.101196
34	1301.989136
35	1382.368042
36	1357.228516
37	1119.539062
38	1132.314453
39	957.922485
40	1266.165161
41	1093.408813
42	849.268372
43	939.972839
44	923.875732
45	877.696594
46	714.706482
47	592.624390
48	557.468506
49	518.405884
50	0.000000
51	496.451538

Distribuicao da quantidade de carbonos no DBE7 da classe N
Num. C	Intensidade
27	473.509705
28	773.098816
29	892.999329
30	1060.511963
31	1337.707153
32	1247.458130
33	1454.564331
34	1722.218872
35	2050.997070
36	1351.043335
37	1385.447876
38	1709.477295
39	1497.878540
40	1558.028687
41	1191.971191
42	1210.955688
43	1229.698730
44	1024.971191
45	902.949158
46	855.282471
47	951.833069
48	588.712158
49	706.058655
50	697.949219
51	0.000000
52	563.360413

Distribuicao da quantidade de carbonos no DBE8 da classe N
Num. C	Intensidade
26	474.174286
27	0.000000
28	552.886963
29	740.659485
30	790.846924
31	957.019043
32	1012.067688
33	1142.471069
34	1325.606445
35	967.441956
36	1093.020630
37	1263.476318
38	1281.328613
39	1190.714355
40	1268.608887
41	1117.477295
42	912.730774
43	855.854736
44	887.859985
45	841.401489
46	765.139526
47	767.837402
48	475.815979
49	541.286926
50	507.099854
51	490.268799
52	606.385559

Distribuicao da quantidade de carbonos no DBE9 da classe N
Num. C	Intensidade
20	582.808289
21	945.698975
22	1256.590698
23	1797.719849
24	2230.260010
25	3169.101807
26	4395.124512
27	5479.289062
28	7588.612793
29	10576.590820
30	13815.393555
31	15528.360352
32	15703.280273
33	17014.960938
34	17268.609375
35	17339.330078
36	15229.603516
37	13362.816406
38	13199.397461
39	11673.952148
40	11162.928711
41	10123.637695
42	8639.216797
43	7926.366211
44	7062.770996
45	6862.311035
46	5808.629395
47	4818.235840
48	4509.372559
49	3846.080078
50	3560.651367
51	3380.504639
52	2809.211670
53	2361.179443
54	1955.803223
55	1974.954590
56	1831.808838
57	1640.591919
58	1232.877075
59	1129.384155
60	825.460571
61	805.992065
62	596.571533
63	573.027832

Distribuicao da quantidade de carbonos no DBE10 da classe N
Num. C	Intensidade
15	913.042725
16	1039.154785
17	789.144653
18	645.024353
19	699.074402
20	897.387085
21	1102.765259
22	1551.148560
23	1967.755981
24	2188.248291
25	2746.339844
26	3466.601562
27	4136.751953
28	5048.100098
29	6256.289551
30	7339.200195
31	8444.288086
32	10147.168945
33	11045.743164
34	11141.598633
35	10959.631836
36	10238.023438
37	10361.000000
38	10168.780273
39	9062.328125
40	8650.384766
41	8013.104980
42	6977.677246
43	6975.722656
44	5916.511230
45	5463.087402
46	5204.363770
47	4734.606934
48	4020.943604
49	3574.503418
50	3487.282227
51	2730.926025
52	2587.810303
53	2409.224609
54	2170.742676
55	1901.182251
56	1802.336304
57	1576.849731
58	1335.379150
59	1254.522583
60	1006.499695
61	922.201416
62	799.441406
63	672.680359

Distribuicao da quantidade de carbonos no DBE11 da classe N
Num. C	Intensidade
17	596.645935
18	665.358704
19	630.188843
20	667.488220
21	809.475464
22	1267.619263
23	1389.152832
24	1837.963989
25	2173.007080
26	2575.647217
27	2979.405518
28	3792.198975
29	4518.324707
30	4924.161621
31	5722.770996
32	6073.247559
33	7116.420898
34	6821.490234
35	6982.875488
36	6995.226562
37	7039.930176
38	6553.913086
39	6196.525879
40	6349.202637
41	5926.406250
42	5303.500000
43	4714.382324
44	4383.609863
45	4147.159180
46	4082.245117
47	3421.814941
48	3119.030762
49	2992.502441
50	2576.929688
51	2615.688965
52	2117.402100
53	2107.872314
54	1792.963745
55	1566.331299
56	1535.593506
57	1160.691650
58	1122.558105
59	1109.457764
60	987.967957
61	784.415894

Distribuicao da quantidade de carbonos no DBE12 da classe N
Num. C	Intensidade
17	1095.179321
18	2874.754639
19	3929.849121
20	3690.102051
21	3303.996094
22	3122.440674
23	3529.388672
24	4288.878906
25	5371.291016
26	6182.728516
27	7993.262207
28	9626.862305
29	11858.034180
30	14545.163086
31	16604.154297
32	20217.826172
33	20773.623047
34	21306.843750
35	19438.728516
36	17867.583984
37	18322.714844
38	16790.300781
39	15775.938477
40	13989.313477
41	12376.743164
42	11624.972656
43	9952.127930
44	9122.884766
45	8462.535156
46	7557.327148
47	6751.129395
48	5861.109863
49	5450.701172
50	4319.731934
51	4167.585938
52	3575.930176
53	3259.017578
54	2571.550781
55	2518.043945
56	2307.500000
57	2124.633545
58	1738.515869
59	1738.706543
60	1403.901367
61	1198.215088
62	850.610229
63	878.964905
64	820.293823

Distribuicao da quantidade de carbonos no DBE13 da classe N
Num. C	Intensidade
18	1071.891846
19	3033.921387
20	3026.487793
21	3082.202637
22	2978.867920
23	3761.991455
24	4479.629395
25	5832.611328
26	6354.645508
27	7107.268555
28	8236.245117
29	9590.408203
30	10265.298828
31	11841.718750
32	13891.995117
33	14426.599609
34	14664.465820
35	13698.635742
36	13927.637695
37	13566.812500
38	13612.608398
39	11879.857422
40	10858.781250
41	11171.975586
42	9790.388672
43	9591.684570
44	8799.633789
45	7710.445312
46	6662.479004
47	6066.633301
48	5420.542480
49	4681.058105
50	4223.520996
51	4505.125488
52	3473.758057
53	2945.967041
54	2603.146484
55	2407.349609
56	2504.366699
57	2177.986328
58	1995.655396
59	1570.922852
60	1451.925903
61	1125.601318
62	1185.409912
63	861.768494
64	770.786255
65	750.642883
66	601.228760

Distribuicao da quantidade de carbonos no DBE14 da classe N
Num. C	Intensidade
19	561.340881
20	1744.329956
21	2376.875732
22	2376.151855
23	2272.298828
24	3283.881104
25	4054.724365
26	5546.718750
27	6382.419922
28	6765.588379
29	7858.562988
30	8872.703125
31	10110.189453
32	10498.554688
33	10871.267578
34	10582.937500
35	11144.564453
36	10819.257812
37	10224.419922
38	10804.554688
39	9594.415039
40	9255.966797
41	8830.615234
42	8024.750000
43	7459.073730
44	7071.278809
45	6467.104492
46	5861.830078
47	5366.216309
48	4442.466309
49	4403.425781
50	3700.976318
51	4092.680664
52	3192.525391
53	2869.885986
54	2280.210938
55	2340.513184
56	2380.069336
57	2036.474243
58	1982.087402
59	1687.870972
60	1257.460083
61	1172.500122
62	1265.297607
63	900.539612
64	805.007507
65	715.346985
66	620.038147

Distribuicao da quantidade de carbonos no DBE15 da classe N
Num. C	Intensidade
20	1532.120239
21	6043.266113
22	10881.482422
23	11569.748047
24	8087.527832
25	6429.560059
26	6424.189453
27	7192.458496
28	7975.510254
29	9680.842773
30	11335.167969
31	12853.692383
32	13968.668945
33	14265.660156
34	15116.110352
35	14608.674805
36	13985.416992
37	13049.863281
38	12510.106445
39	11945.036133
40	10376.016602
41	10263.920898
42	9749.785156
43	8208.024414
44	8363.530273
45	6722.726074
46	6595.406250
47	5579.389648
48	5346.652344
49	4663.572266
50	4459.646973
51	3797.127686
52	3425.586914
53	3256.420654
54	3072.736084
55	2576.563232
56	2353.555176
57	2127.920410
58	1871.555786
59	1321.387695
60	1164.317017
61	1303.961060
62	941.219666
63	1175.610352
64	867.998596
65	693.275452
66	506.493652
67	617.246338

Distribuicao da quantidade de carbonos no DBE16 da classe N
Num. C	Intensidade
22	1340.766235
23	3368.767578
24	4629.848633
25	5294.129395
26	6066.563965
27	6195.552246
28	7037.724121
29	7362.065918
30	8626.802734
31	9385.960938
32	11536.093750
33	10518.125977
34	10713.285156
35	10782.060547
36	11323.142578
37	10811.238281
38	9306.331055
39	9235.289062
40	8179.796875
41	8534.608398
42	7943.953125
43	7255.433594
44	6405.411133
45	6000.569824
46	6113.975586
47	5165.894531
48	4769.680176
49	4352.749512
50	3980.934814
51	3397.593018
52	3187.768066
53	2680.713379
54	2177.729004
55	2496.028076
56	2222.804199
57	2072.842041
58	1921.152222
59	1429.371094
60	1269.280396
61	1200.440308
62	1036.002075
63	914.871643
64	723.073059
65	713.732056
66	571.539917
67	512.866394

Distribuicao da quantidade de carbonos no DBE17 da classe N
Num. C	Intensidade
23	1662.401123
24	3116.700439
25	3923.459961
26	3874.245117
27	4419.876465
28	5267.349609
29	7007.098145
30	8090.491211
31	9148.841797
32	9516.065430
33	9328.335938
34	9591.534180
35	9212.734375
36	8910.482422
37	8629.755859
38	7819.654297
39	7948.021484
40	7096.418457
41	7151.166016
42	6714.167480
43	6602.575195
44	5836.701660
45	5429.002441
46	5009.066406
47	4771.045410
48	4349.207520
49	3727.590332
50	3256.776611
51	3231.038330
52	2866.727295
53	2819.176025
54	2544.309814
55	2168.535889
56	1988.048462
57	2161.963623
58	1698.268188
59	1497.847778
60	1062.146973
61	1060.063843
62	1033.568726
63	763.052185
64	688.765625
65	537.137390
66	0.000000
67	518.672974

Distribuicao da quantidade de carbonos no DBE18 da classe N
Num. C	Intensidade
24	3008.526855
25	6666.125488
26	9466.741211
27	8559.962891
28	7009.254883
29	6262.545898
30	6974.957031
31	7429.119629
32	8179.843750
33	8592.672852
34	8976.860352
35	8632.344727
36	8203.858398
37	7310.483398
38	7417.568848
39	7234.049805
40	6899.930176
41	6179.510254
42	6352.082031
43	5576.295410
44	4859.155273
45	4919.354980
46	4642.635254
47	4155.984375
48	4118.770508
49	3258.037598
50	3141.089111
51	2985.402100
52	2782.108398
53	2401.770752
54	2062.339600
55	1872.170898
56	1917.122559
57	1467.201294
58	1656.515503
59	1469.620483
60	1316.923828
61	1102.479492
62	885.531860
63	784.492737
64	620.085388
65	558.548218
66	488.423279

Distribuicao da quantidade de carbonos no DBE19 da classe N
Num. C	Intensidade
26	1339.815552
27	2415.348145
28	3586.529053
29	4433.563477
30	4992.170410
31	5742.072754
32	5747.481445
33	6426.429199
34	6228.776855
35	6176.844727
36	6525.089844
37	5641.445801
38	5622.174316
39	5356.241699
40	5353.780762
41	4800.701172
42	4725.566406
43	4550.606934
44	4250.830566
45	3924.118408
46	3158.551514
47	3477.135498
48	3129.863281
49	2973.247803
50	2479.287842
51	2365.581299
52	2240.178223
53	2014.398560
54	1939.658325
55	1499.339111
56	1506.183716
57	1441.881348
58	1193.034180
59	1328.740234
60	1032.191040
61	990.965393
62	804.279846
63	656.586304
64	648.843567

Distribuicao da quantidade de carbonos no DBE20 da classe N
Num. C	Intensidade
27	1516.145386
28	2559.840088
29	3156.123047
30	3617.638916
31	4067.869141
32	4393.154785
33	4711.746582
34	5361.153809
35	5161.118164
36	4860.787598
37	5022.349121
38	4459.323730
39	4199.504883
40	4017.818604
41	3926.411621
42	3823.300781
43	3598.818115
44	3343.506836
45	3189.443115
46	2795.780518
47	2957.265625
48	2547.103027
49	2117.264404
50	2154.951172
51	2056.072998
52	1943.483643
53	1800.500610
54	1777.466187
55	1176.739624
56	1348.724731
57	1372.771118
58	1097.455811
59	1121.397827
60	787.110901
61	734.835510
62	701.527832
63	637.969727
64	510.769653
65	521.742798

Distribuicao da quantidade de carbonos no DBE21 da classe N
Num. C	Intensidade
28	789.206543
29	2340.181396
30	3465.164795
31	3543.836914
32	3564.680664
33	3657.637451
34	3701.474609
35	3978.321289
36	4154.473633
37	3647.483643
38	3461.671631
39	3514.219727
40	3347.479736
41	2965.981689
42	2871.305420
43	2783.730957
44	2593.210449
45	2714.450684
46	2271.009277
47	2154.114502
48	2056.772705
49	1762.197998
50	1708.923584
51	1644.935547
52	1564.697388
53	1420.501587
54	1222.288086
55	1086.471191
56	1014.721008
57	1091.591187
58	994.429382
59	916.789124
60	886.169617
61	729.626892
62	730.388611
63	677.191040
64	601.889709

Distribuicao da quantidade de carbonos no DBE22 da classe N
Num. C	Intensidade
30	552.199768
31	1325.738770
32	1900.185303
33	2575.990967
34	2729.047607
35	2434.066406
36	2699.649170
37	2916.191895
38	2775.960938
39	2578.860352
40	2419.831543
41	2343.355225
42	2183.995850
43	2104.291992
44	2187.869629
45	1988.342896
46	1729.690308
47	1684.627197
48	1561.721924
49	1578.925537
50	1091.603027
51	1183.719727
52	1336.498413
53	1108.121216
54	1166.987183
55	972.916992
56	793.920593
57	942.426270
58	782.662964
59	778.487915
60	605.018127
61	604.723328
62	591.187439
63	557.728882
64	485.248596

Distribuicao da quantidade de carbonos no DBE23 da classe N
Num. C	Intensidade
31	936.372314
32	1468.323486
33	1652.504883
34	1664.522217
35	1621.890869
36	1754.131470
37	1816.535767
38	2187.833008
39	1825.652588
40	1782.781860
41	1755.829712
42	1814.179321
43	1472.673706
44	1392.655518
45	1555.681763
46	1536.361694
47	1306.486816
48	1230.806396
49	1178.410156
50	1033.307983
51	857.336670
52	827.134705
53	1059.500732
54	893.547791
55	556.356750
56	749.220276
57	565.689087
58	586.723328
59	732.064941
60	676.908264
61	642.080261
62	0.000000
63	534.846924

Distribuicao da quantidade de carbonos no DBE24 da classe N
Num. C	Intensidade
33	571.810181
34	813.641846
35	1132.889404
36	1306.028320
37	1260.308472
38	1404.804688
39	1406.018066
40	1336.968018
41	1305.759033
42	1182.856812
43	1224.895630
44	1126.907715
45	1253.055542
46	1182.248047
47	906.706055
48	863.500061
49	1019.507629
50	942.275391
51	730.783081
52	805.901855
53	667.750244
54	740.804199
55	615.512146
56	635.942139
57	568.132568
58	619.422180
59	504.838806

Distribuicao da quantidade de carbonos no DBE25 da classe N
Num. C	Intensidade
36	714.988770
37	811.065735
38	729.317749
39	863.111084
40	912.316895
41	1005.744080
42	814.766235
43	936.734558
44	790.766968
45	654.313599
46	777.703186
47	690.320435
48	668.858582
49	644.549622
50	644.007568
51	551.961487
52	517.385010
53	490.595764
54	638.836914
55	0.000000
56	0.000000
57	532.443115

Distribuicao da quantidade de carbonos no DBE26 da classe N
Num. C	Intensidade
41	660.319641
42	622.716187
43	593.670593
44	614.651489
45	575.644348
46	606.876343
47	0.000000
48	588.963989
49	489.921509

Distribuicao da quantidade de carbonos no DBE27 da classe N
Num. C	Intensidade
43	469.458649
44	0.000000
45	478.409302
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	493.711548


#Abundancia relativa do DBE na Classe Heteroatomica NO
#Intensidade total da classe: 718200.812500
DBE	Int. Relativa (%)
7	0.146002
9	0.365851
10	1.962316
11	2.576241
12	2.980976
13	6.796149
14	8.868835
15	8.917101
16	8.603730
17	9.479274
18	11.094561
19	8.261505
20	7.256972
21	7.287874
22	5.352604
23	4.052986
24	3.098392
25	1.812143
26	1.020162
27	0.066362

Distribuicao da quantidade de carbonos no DBE7 da classe NO
Num. C	Intensidade
32	529.996399
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	518.591187

Distribuicao da quantidade de carbonos no DBE9 da classe NO
Num. C	Intensidade
31	481.963135
32	544.219421
33	518.844727
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	568.234070
39	514.285461

Distribuicao da quantidade de carbonos no DBE10 da classe NO
Num. C	Intensidade
29	528.743103
30	501.486389
31	0.000000
32	664.560425
33	693.481812
34	850.919189
35	916.534485
36	821.155151
37	994.641418
38	737.840088
39	757.985474
40	887.945312
41	813.649292
42	879.525330
43	589.656799
44	833.060974
45	501.756531
46	639.106750
47	496.517456
48	0.000000
49	511.364990
50	473.441315

Distribuicao da quantidade de carbonos no DBE11 da classe NO
Num. C	Intensidade
29	546.097961
30	555.997253
31	668.986938
32	810.731812
33	760.799622
34	814.529663
35	853.668823
36	821.735107
37	807.387085
38	826.486084
39	953.030151
40	923.256409
41	824.190796
42	704.072083
43	760.148743
44	780.098389
45	731.593750
46	772.597412
47	625.822205
48	554.253723
49	590.315063
50	0.000000
51	482.998840
52	0.000000
53	609.500488
54	544.670288
55	643.771179
56	535.843750

Distribuicao da quantidade de carbonos no DBE12 da classe NO
Num. C	Intensidade
27	487.250610
28	0.000000
29	515.765930
30	680.847046
31	746.197510
32	951.740601
33	856.238220
34	870.613159
35	903.636719
36	771.864258
37	1046.355835
38	1016.120178
39	865.798889
40	964.687744
41	905.354797
42	1028.929932
43	776.326660
44	807.203125
45	633.556641
46	753.208374
47	747.168701
48	733.486267
49	664.741638
50	591.874817
51	512.825562
52	503.008606
53	518.196472
54	477.271851
55	0.000000
56	494.562622
57	584.559387

Distribuicao da quantidade de carbonos no DBE13 da classe NO
Num. C	Intensidade
27	476.723145
28	785.178040
29	1085.887573
30	1221.252319
31	1460.626953
32	1451.735474
33	1488.929077
34	1736.016846
35	1828.647705
36	1827.711914
37	1760.437134
38	1787.093506
39	1706.244995
40	1936.487915
41	1765.223022
42	1760.114624
43	1796.129272
44	1448.138062
45	1544.004517
46	1733.024780
47	1381.426880
48	1333.819946
49	1438.725098
50	1185.367065
51	1373.127808
52	1134.624756
53	1028.414429
54	956.809509
55	1140.190186
56	1017.899475
57	983.048950
58	965.174683
59	738.509277
60	930.685791
61	767.376404
62	676.620056
63	542.439270
64	616.127136

Distribuicao da quantidade de carbonos no DBE14 da classe NO
Num. C	Intensidade
25	538.478516
26	748.992188
27	937.688171
28	1268.080078
29	1346.617065
30	1587.867676
31	1674.423706
32	2072.884766
33	2146.894775
34	2319.531006
35	2063.365967
36	2184.866699
37	2208.242920
38	2401.289307
39	2274.029053
40	2203.328857
41	2451.253418
42	2150.706055
43	2250.466553
44	2186.710938
45	1958.961792
46	2132.309570
47	1740.922119
48	1606.677124
49	1818.878906
50	1537.342163
51	1523.365845
52	1467.124634
53	1185.807129
54	1218.827637
55	1323.361572
56	1200.513672
57	1306.976685
58	930.952637
59	1075.689941
60	977.061340
61	933.061462
62	908.543579
63	764.987061
64	566.486816
65	502.470947

Distribuicao da quantidade de carbonos no DBE15 da classe NO
Num. C	Intensidade
21	493.712585
22	666.993347
23	729.540222
24	679.435120
25	579.632385
26	768.375488
27	881.263367
28	941.129578
29	1316.713135
30	1675.794189
31	1840.875610
32	2201.832520
33	2047.082153
34	2596.890625
35	2186.527588
36	2402.508057
37	2265.194580
38	2312.022949
39	2337.032471
40	2314.770752
41	2170.478760
42	1995.161743
43	2285.838867
44	1826.930786
45	1945.863647
46	1690.298828
47	1469.879517
48	1701.838745
49	1668.861938
50	1504.376831
51	1278.748779
52	1334.892334
53	1360.683350
54	1153.213257
55	1156.280518
56	1258.255737
57	1178.267212
58	0.000000
59	1100.262329
60	971.013977
61	861.723206
62	775.616882
63	629.057617
64	543.611084
65	474.959106
66	0.000000
67	469.251648

Distribuicao da quantidade de carbonos no DBE16 da classe NO
Num. C	Intensidade
25	633.497375
26	697.728882
27	998.535583
28	1035.768433
29	1421.872803
30	1768.741333
31	1698.381348
32	1861.549683
33	1987.937866
34	2218.448486
35	2350.274170
36	2254.592285
37	2198.260498
38	2126.145752
39	1950.373291
40	2258.922852
41	2260.493652
42	2220.135498
43	2086.174561
44	1993.287354
45	1930.672241
46	1903.306885
47	1865.172607
48	1745.236694
49	1707.002930
50	1406.642212
51	1394.056274
52	1331.396240
53	1335.931152
54	1172.616699
55	1300.763428
56	1221.079468
57	1155.648560
58	919.708923
59	1050.795166
60	881.785156
61	822.378723
62	886.377686
63	658.732910
64	586.071106
65	495.566833

Distribuicao da quantidade de carbonos no DBE17 da classe NO
Num. C	Intensidade
24	613.008545
25	880.360291
26	838.749451
27	1175.640137
28	1306.921143
29	1417.246094
30	2026.460815
31	2060.756104
32	2094.637207
33	2408.699219
34	2484.622070
35	2335.578369
36	2734.375000
37	2171.359375
38	2329.054443
39	2273.520752
40	2547.318848
41	2303.359131
42	2251.164307
43	2186.200439
44	1940.662354
45	2059.308350
46	1784.456299
47	1859.209595
48	1728.605835
49	1590.225342
50	1720.252686
51	1649.863403
52	1441.658447
53	1453.062744
54	1421.757935
55	1310.631226
56	1270.893188
57	1220.200806
58	1087.631470
59	1010.027283
60	907.653015
61	729.318237
62	1002.846497
63	745.913940
64	503.430298
65	632.417053
66	571.154419

Distribuicao da quantidade de carbonos no DBE18 da classe NO
Num. C	Intensidade
24	684.364014
25	1688.886353
26	2627.084229
27	2500.603760
28	2643.819336
29	2239.666992
30	2444.584229
31	2788.867188
32	2868.753662
33	3070.100098
34	2921.387451
35	2934.595215
36	2711.366455
37	2806.510010
38	2603.402100
39	2435.105957
40	2190.235840
41	2582.667969
42	2383.254150
43	2402.139893
44	2098.953125
45	2236.929443
46	1965.255737
47	2087.737793
48	1663.770020
49	1779.973267
50	1732.172241
51	1700.802002
52	1626.525146
53	1347.206543
54	1294.094727
55	1349.823120
56	1197.763306
57	1423.422241
58	1345.134277
59	980.534790
60	969.755981
61	790.818665
62	792.790466
63	694.541260
64	599.523560
65	0.000000
66	0.000000
67	0.000000
68	476.322815

Distribuicao da quantidade de carbonos no DBE19 da classe NO
Num. C	Intensidade
27	639.382324
28	0.000000
29	1483.902954
30	1878.339844
31	2132.811768
32	2408.932129
33	2218.633057
34	2300.748535
35	2405.254639
36	2275.633545
37	2132.006348
38	2368.482910
39	2043.400024
40	2073.120361
41	1849.054443
42	2141.410645
43	1659.030029
44	1981.886475
45	1784.286987
46	1672.592163
47	1692.231079
48	1600.924194
49	1684.164795
50	1401.269531
51	1489.660889
52	1404.944580
53	1312.140869
54	1286.753052
55	1313.056641
56	1059.362427
57	962.698547
58	1036.627563
59	886.839844
60	1036.370361
61	720.004639
62	733.651917
63	692.877441
64	534.864502
65	541.389587
66	0.000000
67	495.447998

Distribuicao da quantidade de carbonos no DBE20 da classe NO
Num. C	Intensidade
27	714.180359
28	1012.078430
29	1282.655884
30	1589.970947
31	1585.811890
32	1893.406250
33	2021.066528
34	2124.876465
35	2022.856323
36	2196.469238
37	2054.959717
38	1936.660278
39	1988.044067
40	1774.577393
41	1909.248779
42	1786.888916
43	1584.282715
44	1547.756470
45	1620.203247
46	1489.981934
47	1675.940186
48	1495.525513
49	1321.842041
50	1234.877197
51	1341.835571
52	1062.283691
53	1112.922363
54	1043.569458
55	1172.583618
56	1020.992859
57	1097.775635
58	893.896912
59	0.000000
60	885.542114
61	715.167297
62	762.550537
63	640.692566
64	505.651306

Distribuicao da quantidade de carbonos no DBE21 da classe NO
Num. C	Intensidade
28	1028.699341
29	2203.098633
30	3010.678467
31	2831.044189
32	2772.180908
33	2255.710449
34	2117.468506
35	2135.152100
36	2092.894531
37	2271.489502
38	1927.189941
39	1933.271362
40	1751.328491
41	1830.278687
42	1672.990967
43	1511.148071
44	1490.738159
45	1622.163818
46	1415.303101
47	1401.970337
48	1195.360107
49	1176.050049
50	1330.186890
51	1098.250244
52	992.404114
53	1033.461426
54	1041.501343
55	977.626282
56	1003.805847
57	852.187317
58	873.622559
59	816.987549
60	675.332336

Distribuicao da quantidade de carbonos no DBE22 da classe NO
Num. C	Intensidade
30	509.965332
31	1012.977478
32	1261.950928
33	1653.213257
34	1522.268188
35	1873.121460
36	1823.813843
37	1578.156372
38	1636.411377
39	1404.041626
40	1405.389893
41	1505.740967
42	1691.001099
43	1469.119873
44	1335.646240
45	1385.302124
46	1209.009277
47	1202.382324
48	991.513611
49	1095.258789
50	867.949951
51	1101.121704
52	1011.220398
53	768.509888
54	937.265625
55	820.239258
56	692.920349
57	777.323669
58	715.701965
59	774.270935
60	608.765808
61	556.462463
62	641.031555
63	603.376953

Distribuicao da quantidade de carbonos no DBE23 da classe NO
Num. C	Intensidade
31	707.649536
32	1055.015015
33	1023.362732
34	1025.674438
35	1272.764893
36	1478.118652
37	1407.160156
38	1426.323120
39	1335.582275
40	1170.100952
41	1128.140015
42	1277.538452
43	1205.702881
44	1126.090210
45	883.734985
46	1031.682617
47	921.221924
48	845.206238
49	807.716797
50	927.492615
51	880.270813
52	765.386597
53	709.159302
54	767.653748
55	598.952881
56	634.732849
57	595.856812
58	735.045959
59	759.736816
60	605.497925

Distribuicao da quantidade de carbonos no DBE24 da classe NO
Num. C	Intensidade
33	804.353699
34	1051.742432
35	1203.992920
36	1137.584106
37	1303.147095
38	1009.587585
39	1001.292786
40	1126.386353
41	861.203613
42	845.603943
43	984.485596
44	947.695007
45	957.928162
46	1023.490051
47	789.693970
48	655.431885
49	643.487244
50	705.537292
51	643.776794
52	779.195129
53	622.776367
54	0.000000
55	528.886353
56	655.521545
57	497.944092
58	481.488831
59	500.475891
60	0.000000
61	0.000000
62	489.969604

Distribuicao da quantidade de carbonos no DBE25 da classe NO
Num. C	Intensidade
36	645.107422
37	720.241821
38	658.276917
39	895.225586
40	597.091003
41	672.373169
42	804.450134
43	727.871033
44	705.394653
45	728.306030
46	687.442261
47	658.452087
48	636.909302
49	585.751831
50	580.377563
51	606.562500
52	584.022400
53	513.927063
54	0.000000
55	0.000000
56	523.457520
57	0.000000
58	483.583130

Distribuicao da quantidade de carbonos no DBE26 da classe NO
Num. C	Intensidade
37	500.952820
38	484.697937
39	588.351929
40	634.996521
41	589.483459
42	538.289612
43	567.987427
44	0.000000
45	473.899902
46	470.027771
47	531.323975
48	469.756561
49	503.642944
50	0.000000
51	493.270813
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	0.000000
59	480.132263

Distribuicao da quantidade de carbonos no DBE27 da classe NO
Num. C	Intensidade
43	476.615540


#Abundancia relativa do DBE na Classe Heteroatomica NO2
#Intensidade total da classe: 127774.304688
DBE	Int. Relativa (%)
6	0.378889
7	4.138746
8	5.300132
9	4.880043
10	7.523843
11	8.486440
