
#Abundancia das classes heteroatomicas
#Intensidade total: 53644924.000000
#Classe	Int. Relativa (%)

Distribuicao da quantidade de carbonos no DBE16 da classe N
Num. C	Intensidade
25	3961.123291
26	5437.045898
27	7914.702148
28	8422.394531
29	9175.271484
30	10954.998047
31	11554.034180
32	11392.284180
33	11239.418945
34	11898.412109
35	11962.266602
36	11104.893555
37	9971.466797
38	9522.879883
39	8753.564453
40	8019.514648
41	7058.907715
42	6410.428223
43	6092.827148
44	4989.737793
45	5098.097168
46	4469.121582
47	4646.348145
48	3655.458496
49	3522.224854

Distribuicao da quantidade de carbonos no DBE17 da classe N
Num. C	Intensidade
26	3281.553955
27	5031.116211
28	7268.742188
29	9432.275391
30	11072.075195
31	10680.172852
32	11076.924805
33	11015.851562
34	11366.895508
35	10424.983398
36	10285.075195
37	9915.509766
38	9219.285156
39	8346.621094
40	6755.895996
41	6275.209961
42	5591.343750
43	5254.559082
44	5142.448730
45	4777.693848
46	3953.140381
47	3936.966309
48	3091.324463

Distribuicao da quantidade de carbonos no DBE18 da classe N
Num. C	Intensidade
25	3245.425049
26	5346.473145
27	6671.021973
28	6199.919434
29	7045.098145
30	8015.717285
31	9074.834961
32	10827.462891
33	11342.041992
34	10698.889648
35	0.000000
36	8863.837891
37	9254.980469
38	8387.816406
39	6941.611328
40	6783.438965
41	5945.795410
42	5715.080078
43	5577.106934
44	4195.405762
45	4314.982910
46	4582.093750
47	3512.061523
48	3715.190674
49	3079.263184

Distribuicao da quantidade de carbonos no DBE19 da classe N
Num. C	Intensidade
29	3683.705811
30	4910.688965
31	6272.929199
32	6092.233398
33	6533.636230
34	7188.972168
35	6684.625488
36	0.000000
37	6317.856934
38	6500.931641
39	5889.915039
40	5360.550293
41	5807.536133
42	4786.649414
43	4474.146973
44	3749.660645
45	3171.862793
46	3697.514404
47	2949.636230

Distribuicao da quantidade de carbonos no DBE20 da classe N
Num. C	Intensidade
31	4526.643066
32	4754.390625
33	5196.377930
34	5512.519531
35	6108.201660
36	6315.232422
37	5630.296387
38	5057.899902
39	5461.833008
40	4834.792480
41	4214.889160
42	3771.218994
43	4019.524658
44	3505.815918
45	3299.726318
46	0.000000
47	3156.719727

Distribuicao da quantidade de carbonos no DBE21 da classe N
Num. C	Intensidade
32	3340.240234
33	4227.276367
34	3951.175049
35	5199.477539
36	4383.746582
37	4476.525391
38	4167.085449
39	3419.490967
40	4060.748291
41	3230.096924
42	0.000000
43	0.000000
44	3024.235107

Distribuicao da quantidade de carbonos no DBE22 da classe N
Num. C	Intensidade
37	3665.805908
38	3964.560791
39	3166.722168
40	0.000000
41	3248.562988


#Abundancia relativa do DBE na Classe Heteroatomica NO2
#Intensidade total da classe: 3251677.250000
DBE	Int. Relativa (%)
3	0.103257
7	3.535514
8	4.667888
9	4.273512
10	13.240065
11	14.022677
12	11.842438
13	11.763554
14	10.662253
15	8.702381
16	6.590139
17	4.980406
18	3.356450
19	2.165305
20	0.094167

Distribuicao da quantidade de carbonos no DBE3 da classe NO2
Num. C	Intensidade
48	3357.578613

Distribuicao da quantidade de carbonos no DBE7 da classe NO2
Num. C	Intensidade
31	3869.313232
32	5467.316895
33	5645.542480
34	6817.895508
35	7535.833984
36	7166.513184
37	6409.349121
38	7107.851562
39	6688.035156
40	5310.187012
41	5366.211426
42	5401.746582
43	5702.585449
44	4487.826660
45	4125.119629
46	4041.788818
47	3950.461670
48	3183.382568
49	3004.133789
50	3250.256104
51	0.000000
52	0.000000
53	0.000000
54	3713.145996
55	3471.842041
56	0.000000
57	3247.164551

Distribuicao da quantidade de carbonos no DBE8 da classe NO2
Num. C	Intensidade
30	3453.133545
31	4165.441406
32	4365.209961
33	6299.971191
34	7537.035645
35	7234.520508
36	8196.229492
37	7799.284180
38	7361.645020
39	7847.537109
40	7135.118652
41	7475.928711
42	7221.341309
43	6318.414551
44	5853.371094
45	5822.547852
46	5277.648438
47	5363.444336
48	4674.786133
49	3861.741943
50	0.000000
51	4259.431641
52	4160.663574
53	4352.701172
54	4573.930664
55	0.000000
56	4229.635254
57	3223.809570
58	3720.106201

Distribuicao da quantidade de carbonos no DBE9 da classe NO2
Num. C	Intensidade
30	3219.252441
31	2985.591553
32	3649.218506
33	5202.543457
34	5120.294434
35	5613.157715
36	5869.377930
37	7063.853027
38	7876.036133
39	6838.767090
40	6814.767578
41	5846.093262
42	6641.708496
43	5876.257324
44	6758.680176
45	5330.901367
46	5173.605469
47	5508.752441
48	5452.263184
49	4198.293457
50	3783.581299
51	3567.998047
52	4197.859863
53	4868.628418
54	0.000000
55	4329.073242
56	3892.516113
57	3281.733154

Distribuicao da quantidade de carbonos no DBE10 da classe NO2
Num. C	Intensidade
26	3570.636230
27	4143.111328
28	5810.730957
29	7326.771973
30	8425.744141
31	12252.183594
32	15277.206055
33	18648.738281
34	20419.320312
35	21781.230469
36	21590.943359
37	22485.740234
38	21503.164062
39	21050.451172
40	19087.181641
41	16140.157227
42	16794.287109
43	15986.561523
44	15033.333008
45	12850.750977
46	12388.084961
47	12750.528320
48	11627.884766
49	9549.999023
50	9303.144531
51	8250.925781
52	8696.598633
53	9766.038086
54	8931.591797
55	8739.197266
56	7672.673828
57	6617.149902
58	0.000000
59	5137.941406
60	4497.713379
61	3235.441162
62	0.000000
63	3181.001709

Distribuicao da quantidade de carbonos no DBE11 da classe NO2
Num. C	Intensidade
26	4234.055176
27	4449.928223
28	6045.125000
29	7872.598145
30	7801.009277
31	10394.740234
32	12856.311523
33	15375.309570
34	17672.289062
35	20007.552734
36	20898.103516
37	21370.525391
38	21301.845703
39	22115.951172
40	20377.617188
41	19168.181641
42	19064.568359
43	18375.990234
44	17426.134766
45	16962.234375
46	14062.625977
47	14291.223633
48	12521.759766
49	11802.527344
50	11419.375000
51	10162.063477
52	10450.312500
53	11094.709961
54	10727.131836
55	10425.038086
56	8468.066406
57	0.000000
58	6707.572754
59	0.000000
60	4853.714844
61	4468.266602
62	3809.872559
63	3683.514648
64	0.000000
65	3254.384033

Distribuicao da quantidade de carbonos no DBE12 da classe NO2
Num. C	Intensidade
27	3449.710938
28	4906.484375
29	5440.583496
30	6336.489746
31	7460.060547
32	9523.765625
33	10756.987305
34	12798.342773
35	14633.944336
36	14941.237305
37	15028.292969
38	16831.896484
39	17384.341797
40	16433.068359
41	15246.799805
42	16220.467773
43	16166.249023
44	15763.253906
45	13894.248047
46	12551.197266
47	13113.687500
48	12063.586914
49	10511.676758
50	10685.522461
51	10120.905273
52	9039.784180
53	9479.750977
54	11845.130859
55	10139.592773
56	8823.414062
57	0.000000
58	6481.576172
59	5743.716309
60	5646.236328
61	5347.415039
62	3801.344482
63	3455.591064
64	3011.485352

Distribuicao da quantidade de carbonos no DBE13 da classe NO2
Num. C	Intensidade
26	2992.004639
27	3233.686768
28	5149.017090
29	5608.859375
30	7390.568848
31	7395.040039
32	8481.193359
33	10446.898438
34	12996.300781
35	14268.528320
36	15544.410156
37	16047.140625
38	17778.078125
39	16983.308594
40	16319.955078
41	15705.940430
42	15660.588867
43	14955.231445
44	14120.102539
45	13961.069336
46	11314.457031
47	11467.375000
48	11271.246094
49	11055.247070
50	9674.781250
51	10339.929688
52	8487.001953
53	10541.217773
54	10919.977539
55	8819.877930
56	8030.325195
57	7201.836914
58	5933.282227
59	5771.361328
60	4823.854492
61	4616.310547
62	0.000000
63	3223.882568
64	3982.910400

Distribuicao da quantidade de carbonos no DBE14 da classe NO2
Num. C	Intensidade
27	3195.966309
28	4056.917236
29	4293.807129
30	5239.498535
31	5145.640625
32	6402.190430
33	7929.965820
34	9998.430664
35	10829.194336
36	11664.640625
37	12507.684570
38	13529.250000
39	14790.555664
40	13871.922852
41	13558.012695
42	13812.399414
43	13092.511719
44	13900.013672
45	13282.121094
46	12369.714844
47	10131.547852
48	10970.412109
49	10531.337891
50	10455.966797
51	9621.661133
52	8984.545898
53	10165.123047
54	10210.032227
55	9622.611328
56	8061.292969
57	6774.200195
58	6225.100586
59	5949.832031
60	5565.010742
61	4719.489746
62	4731.786621
63	3606.504150
64	3378.548096
65	3526.659912

Distribuicao da quantidade de carbonos no DBE15 da classe NO2
Num. C	Intensidade
28	3270.059326
29	4080.554932
30	4450.166992
31	4863.089355
32	5582.064941
33	6677.702637
34	6974.032227
35	7928.705078
36	8475.953125
37	10273.094727
38	10511.481445
39	10993.084961
40	11585.350586
41	11783.298828
42	10475.771484
43	11633.367188
44	11973.833008
45	11274.539062
46	10643.941406
47	9706.309570
48	9806.484375
49	9842.786133
50	9347.592773
51	8167.124023
52	8384.657227
53	8581.675781
54	8794.904297
55	9444.485352
56	7720.739746
57	6552.397461
58	6160.867188
59	5088.413086
60	0.000000
61	3746.898682
62	4643.910156
63	3534.046631

Distribuicao da quantidade de carbonos no DBE16 da classe NO2
Num. C	Intensidade
31	3576.434814
32	3839.902100
33	4218.959473
34	5428.783203
35	5410.037109
36	6661.822266
37	7320.300293
38	8312.527344
39	8981.584961
40	8991.049805
41	9595.244141
42	8639.899414
43	8475.892578
44	8035.297852
45	8338.315430
46	8111.786133
47	7600.053223
48	7580.759766
49	8522.441406
50	7560.556152
51	7847.937988
52	7097.958008
53	6259.034180
54	6852.248535
55	7843.361328
56	7157.504883
57	5867.109375
58	0.000000
59	4855.557617
60	4075.784424
61	4000.751221
62	3852.957520
63	3378.185059

Distribuicao da quantidade de carbonos no DBE17 da classe NO2
Num. C	Intensidade
33	3270.850830
34	2993.190430
35	4281.194336
36	4761.378418
37	6019.220215
38	6177.853027
39	6518.200195
40	7867.674805
41	6640.126953
42	6625.009766
43	6509.718750
44	7399.750000
45	6837.398926
46	6596.669434
47	6675.486328
48	6001.709473
49	5938.208008
50	5782.828125
51	5688.342773
52	4775.076660
53	5499.333984
54	5644.840820
55	6677.537598
56	5559.135742
57	5269.740723
58	4177.604492
59	4809.561523
60	3121.153076
61	3827.909668

Distribuicao da quantidade de carbonos no DBE18 da classe NO2
Num. C	Intensidade
35	2920.055908
36	3707.213379
37	3912.838623
38	3913.923340
39	4175.442871
40	4675.833496
41	4286.408203
42	4051.119873
43	5431.298828
44	4541.292480
45	5827.272949
46	5099.826172
47	4658.217285
48	4541.332520
49	5107.415039
50	3895.275879
51	4544.044922
52	4674.435059
53	4330.340332
54	5139.412598
55	5010.189453
56	0.000000
57	4521.279297
58	3847.196289
59	3148.509277
60	0.000000
61	3180.735352

Distribuicao da quantidade de carbonos no DBE19 da classe NO2
Num. C	Intensidade
38	2975.754395
39	0.000000
40	3545.349121
41	3309.779053
42	4072.526611
43	3707.969482
44	3906.621338
45	4103.839355
46	4279.185547
47	3596.403809
48	3784.999512
49	3269.438965
50	3513.337402
51	3660.526367
52	3904.393311
53	0.000000
54	3982.435303
55	3882.898438
56	4160.174805
57	3715.435547
58	3037.673584

Distribuicao da quantidade de carbonos no DBE20 da classe NO2
Num. C	Intensidade
48	3061.992188


#Abundancia relativa do DBE na Classe Heteroatomica O2
#Intensidade total da classe: 39411328.000000
DBE	Int. Relativa (%)
1	10.709325
2	21.535440
3	20.328636
4	12.252714
5	8.719290
6	7.349448
7	4.933099
8	3.747142
9	2.664899
10	2.158555
11	1.701827
12	1.276885
13	0.931233
14	0.692608
15	0.483263
16	0.313399
17	0.161633
18	0.040584

Distribuicao da quantidade de carbonos no DBE1 da classe O2
Num. C	Intensidade
16	3590.026855
17	0.000000
18	6629.632812
19	4172.840820
20	7496.423828
21	10567.820312
22	17117.451172
23	26114.439453
24	42025.511719
25	62049.980469
26	88978.593750
27	113902.421875
28	146243.109375
29	168657.953125
30	197182.515625
31	206125.796875
32	223815.000000
33	221107.921875
34	230671.718750
35	224671.656250
36	207419.828125
37	189082.578125
38	184525.906250
39	192977.984375
40	171050.812500
41	138810.281250
42	131899.750000
43	116500.320312
44	107312.742188
45	90896.617188
46	79562.132812
47	73213.843750
48	63957.613281
49	57381.269531
50	49293.402344
51	45890.035156
52	44572.085938
53	43237.644531
54	41751.347656
55	34390.496094
56	26423.482422
57	23157.740234
58	19119.216797
59	17559.837891
60	14305.170898
61	12080.783203
62	9949.999023
63	8244.353516
64	6937.432617
65	5909.164551
66	5437.688477
67	3621.440918
68	3093.881348

Distribuicao da quantidade de carbonos no DBE2 da classe O2
Num. C	Intensidade
16	4879.053223
17	7310.641113
18	12202.998047
19	16189.252930
20	21971.363281
21	30917.082031
22	38789.085938
23	54106.132812
24	89318.906250
25	134558.781250
26	189408.562500
27	240275.156250
28	302981.437500
29	362122.687500
30	411581.750000
31	429032.687500
32	465849.875000
33	448691.906250
34	444579.968750
35	431852.312500
36	389657.687500
37	372245.656250
38	341753.312500
39	324087.156250
40	310932.875000
41	275309.000000
42	255389.250000
43	233842.593750
44	211459.593750
45	188174.421875
46	166283.812500
47	150495.062500
48	139407.906250
49	115348.218750
50	106861.976562
51	94587.789062
52	91463.679688
53	92189.921875
54	87608.640625
55	72663.054688
56	54781.894531
57	48401.292969
58	39393.468750
59	36412.886719
60	31513.583984
61	26357.251953
62	21341.019531
63	16421.029297
64	14860.399414
65	12296.375977
66	9982.734375
67	8036.419434
68	7055.843750
69	4167.761230

Distribuicao da quantidade de carbonos no DBE3 da classe O2
Num. C	Intensidade
14	3191.096436
15	5712.410645
16	9729.312500
17	12740.785156
18	18709.695312
19	23328.195312
20	29895.037109
21	34524.031250
22	40525.210938
23	48183.792969
24	64353.703125
25	99437.921875
26	149444.640625
27	190705.765625
28	249798.421875
29	301438.468750
30	332578.968750
31	360588.781250
32	383711.031250
33	384160.187500
34	393357.062500
35	382905.718750
36	369855.343750
37	353823.500000
38	345921.062500
39	328930.281250
40	304797.687500
41	282677.843750
42	262290.093750
43	242829.078125
44	211658.328125
45	192769.671875
46	175129.921875
47	161112.078125
48	145479.125000
49	126433.578125
50	117234.703125
51	104128.960938
52	97976.562500
53	101013.187500
54	95712.273438
55	83708.820312
56	65233.335938
57	56363.992188
58	46670.109375
59	39745.613281
60	35334.699219
61	30390.867188
62	26907.968750
63	20018.417969
64	17806.009766
65	15029.467773
66	12504.902344
67	9817.657227
68	7596.680664
69	5863.791992

Distribuicao da quantidade de carbonos no DBE4 da classe O2
Num. C	Intensidade
14	7634.284668
15	3375.990479
16	6007.175293
17	8597.333984
18	12097.121094
19	16081.574219
20	18780.998047
21	22697.634766
22	25356.328125
23	28272.255859
24	33982.417969
25	40429.546875
26	59892.429688
27	88136.554688
28	120847.390625
29	150455.703125
30	178000.359375
31	195146.359375
32	212944.906250
33	223415.453125
34	227275.828125
35	216937.671875
36	213867.562500
37	208906.125000
38	199485.031250
39	198654.718750
40	188385.375000
41	168136.812500
42	157151.265625
43	142789.750000
44	144154.796875
45	128276.710938
46	114224.359375
47	112650.820312
48	103292.148438
49	93055.789062
50	82991.742188
51	74321.093750
52	73205.757812
53	75578.539062
54	74465.757812
55	62123.117188
56	49941.015625
57	43925.128906
58	36768.257812
59	33878.578125
60	28732.195312
61	24503.191406
62	20956.183594
63	19107.111328
64	13318.529297
65	13250.583008
66	10537.394531
67	9203.241211
68	7100.870117
69	5653.639160

Distribuicao da quantidade de carbonos no DBE5 da classe O2
Num. C	Intensidade
17	3508.837402
18	5678.592285
19	8283.069336
20	9782.026367
21	13532.109375
22	16131.017578
23	19461.789062
24	21588.251953
25	27507.818359
26	37203.492188
27	56250.886719
28	77500.453125
29	100104.578125
30	128328.742188
31	0.000000
32	175069.328125
33	176495.343750
34	177500.203125
35	180934.156250
36	173073.281250
37	160845.375000
38	152515.078125
39	149044.062500
40	135145.421875
41	123481.726562
42	114239.375000
43	110200.484375
44	101763.625000
45	92551.937500
46	83242.140625
47	74935.976562
48	70876.078125
49	67836.445312
50	62079.925781
51	55644.152344
52	55330.277344
53	54736.261719
54	55846.445312
55	50080.937500
56	41459.039062
57	33941.089844
58	30167.744141
59	26768.474609
60	23341.707031
61	19077.750000
62	18747.138672
63	15039.660156
64	13198.834961
65	9858.147461
66	8854.974609
67	7277.751465
68	6158.943359
69	4166.400391

Distribuicao da quantidade de carbonos no DBE6 da classe O2
Num. C	Intensidade
19	5383.920898
20	7425.026367
21	10193.843750
22	12913.070312
23	16196.563477
24	16959.527344
25	21964.982422
26	26783.804688
27	36265.289062
28	53159.863281
29	74067.523438
30	103547.984375
31	117431.742188
32	139497.203125
33	139342.218750
34	137966.156250
35	145965.625000
36	137300.859375
37	137075.656250
38	127802.421875
39	125212.906250
40	121160.710938
41	111253.781250
42	96995.148438
43	91033.601562
44	87731.406250
45	77725.054688
46	68392.156250
47	66422.375000
48	59354.597656
49	56868.734375
50	50248.261719
51	44742.289062
52	43854.742188
53	44090.277344
54	47836.136719
55	42207.617188
56	33012.667969
57	28582.410156
58	24218.685547
59	20712.839844
60	18852.419922
61	17408.605469
62	14224.322266
63	0.000000
64	9583.682617
65	10362.298828
66	6405.058594
67	6895.670898
68	0.000000
69	3883.339355

Distribuicao da quantidade de carbonos no DBE7 da classe O2
Num. C	Intensidade
18	3064.345947
19	4070.449951
20	5809.653809
21	7404.192383
22	9035.764648
23	11306.972656
24	14012.178711
25	16105.666992
26	18239.371094
27	23642.904297
28	30833.433594
29	42891.910156
30	57673.910156
31	67352.718750
32	79647.640625
33	81281.789062
34	81426.726562
35	83827.968750
36	82028.164062
37	80470.312500
38	83858.617188
39	83978.156250
40	76203.500000
41	76744.507812
42	68833.460938
43	67884.218750
44	63635.386719
45	58883.496094
46	53801.640625
47	46787.484375
48	46685.886719
49	44125.832031
50	37840.167969
51	35223.964844
52	35967.605469
53	32131.474609
54	35356.503906
55	32677.724609
56	27447.062500
57	23661.611328
58	20604.431641
59	17047.111328
60	15316.005859
61	13544.129883
62	11651.694336
63	0.000000
64	8636.690430
65	7457.903320
66	5555.082520
67	4440.361816
68	4518.121094
69	3573.800049

Distribuicao da quantidade de carbonos no DBE8 da classe O2
Num. C	Intensidade
20	3267.252441
21	4862.944336
22	7712.492188
23	8869.403320
24	11425.762695
25	12391.423828
26	14660.151367
27	19845.718750
28	25299.066406
29	34388.531250
30	44797.718750
31	51371.230469
32	58676.558594
33	63601.847656
34	65503.406250
35	66103.945312
36	65528.343750
37	61616.578125
38	59913.171875
39	58261.585938
40	58758.808594
41	52981.710938
42	51204.820312
43	47352.910156
44	46617.265625
45	43950.628906
46	40428.773438
47	36305.945312
48	36892.355469
49	33402.003906
50	29900.011719
51	28064.048828
52	26623.615234
53	27128.855469
54	29338.119141
55	26174.949219
56	21975.279297
57	18643.529297
58	15247.502930
59	15540.519531
60	12705.698242
61	0.000000
62	9457.311523
63	7896.608398
64	7026.300781
65	6081.984375
66	5342.041016
67	0.000000
68	3659.889404

Distribuicao da quantidade de carbonos no DBE9 da classe O2
Num. C	Intensidade
21	3417.793457
22	3556.365967
23	6131.954590
24	7587.336914
25	8576.083008
26	11028.135742
27	13589.546875
28	16604.927734
29	21125.916016
30	27778.019531
31	33659.957031
32	40561.308594
33	45568.800781
34	46500.562500
35	0.000000
36	48056.777344
37	48435.429688
38	45589.371094
39	45496.824219
40	44239.011719
41	41013.585938
42	39444.699219
43	37501.531250
44	37562.605469
45	35092.535156
46	30577.064453
47	28761.580078
48	28248.935547
49	25554.166016
50	23490.382812
51	23122.349609
52	20525.876953
53	21386.806641
54	22732.927734
55	21041.910156
56	18101.681641
57	14332.952148
58	13480.772461
59	11538.070312
60	11607.718750
61	11124.019531
62	7694.947754
63	0.000000
64	0.000000
65	5122.249512
66	0.000000
67	3708.603760

Distribuicao da quantidade de carbonos no DBE10 da classe O2
Num. C	Intensidade
22	3307.992188
23	5046.288086
24	6132.745605
25	7114.970703
26	9034.889648
27	10766.215820
28	12860.310547
29	14301.581055
30	19384.630859
31	24791.880859
32	29805.296875
33	32976.289062
34	34967.296875
35	34294.871094
36	37309.046875
37	35178.230469
38	33273.035156
39	36033.531250
40	34917.128906
41	32918.570312
42	29166.017578
43	29742.333984
44	28178.792969
45	25616.167969
46	24412.914062
47	23406.726562
48	22653.453125
49	19537.074219
50	19883.164062
51	18134.304688
52	18306.707031
53	16316.765625
54	17787.210938
55	17497.941406
56	13955.401367
57	12523.866211
58	10236.280273
59	9594.792969
60	9069.885742
61	7786.741211
62	6697.851074
63	0.000000
64	4786.457031
65	3825.990723
66	3671.137207
67	3512.270020

Distribuicao da quantidade de carbonos no DBE11 da classe O2
Num. C	Intensidade
23	3671.716553
24	4556.261719
25	5828.688477
26	7654.641602
27	7922.542969
28	11072.929688
29	12188.686523
30	14954.457031
31	18073.951172
32	23208.394531
33	24812.294922
34	26696.167969
35	27361.306641
36	29551.609375
37	28852.955078
38	28277.855469
39	28271.107422
40	25241.724609
41	23875.646484
42	24633.898438
43	23893.671875
44	22336.957031
45	20824.058594
46	18740.914062
47	19253.962891
48	19250.306641
49	15769.153320
50	15492.565430
51	15480.078125
52	13606.310547
53	14309.099609
54	14080.638672
55	14836.977539
56	12096.423828
57	10967.056641
58	9172.888672
59	0.000000
60	7426.044922
61	5502.693848
62	5537.789551
63	5303.556641
64	0.000000
65	3870.250244
66	3150.271729
67	3104.057129

Distribuicao da quantidade de carbonos no DBE12 da classe O2
Num. C	Intensidade
25	3385.528076
26	4308.640137
27	5475.000488
28	6354.355957
29	7843.635254
30	9875.964844
31	11864.675781
32	15740.924805
33	17879.587891
34	19796.753906
35	20111.570312
36	22165.982422
37	23029.728516
38	20183.277344
39	21632.160156
40	19907.636719
41	19438.595703
42	17771.458984
43	17711.820312
44	17862.687500
45	17224.632812
46	15002.712891
47	13794.174805
48	13889.225586
49	13703.220703
50	11953.658203
51	12317.730469
52	11032.196289
53	10410.545898
54	11720.062500
55	11511.190430
56	10722.672852
57	9196.829102
58	7127.286621
59	6646.470215
60	6233.963379
61	5309.433594
62	5496.345703
63	3909.944824
64	3695.147949

Distribuicao da quantidade de carbonos no DBE13 da classe O2
Num. C	Intensidade
26	3337.947754
27	4179.294434
28	5133.469727
29	6162.298828
30	7061.259766
31	8025.184570
32	9968.086914
33	11670.574219
34	13865.871094
35	14579.826172
36	15342.776367
37	16251.679688
38	15801.138672
39	17147.632812
40	15362.303711
41	14322.392578
42	12998.863281
43	13413.370117
44	13202.051758
45	12831.855469
46	12078.598633
47	11007.518555
48	10386.550781
49	11093.554688
50	9490.559570
51	8655.101562
52	8628.640625
53	9326.613281
54	8959.559570
55	0.000000
56	10187.819336
57	7410.469727
58	5978.899414
59	5787.074707
60	4935.955078
61	5262.397461
62	0.000000
63	4081.932373
64	3082.275146

Distribuicao da quantidade de carbonos no DBE14 da classe O2
Num. C	Intensidade
27	2971.986572
28	3648.443115
29	5006.630371
30	5799.943848
31	6003.548828
32	6737.323242
33	7620.970215
