
#Abundancia das classes heteroatomicas
#Intensidade total: 8710929.000000
#Classe	Int. Relativa (%)
28	3676.340332
29	1579.531128
30	1110.394043
31	945.261902
32	905.929626

Distribuicao da quantidade de carbonos no DBE6 da classe O
Num. C	Intensidade
23	835.065247
24	0.000000
25	2014.948975
26	1935.924561
27	2573.716797
28	4366.399902
29	2104.938477
30	1034.617432
31	803.747864

Distribuicao da quantidade de carbonos no DBE7 da classe O
Num. C	Intensidade
26	1011.076660
27	1711.465210
28	3208.433105
29	3194.599854
30	990.717773

Distribuicao da quantidade de carbonos no DBE8 da classe O
Num. C	Intensidade
25	834.226501
26	0.000000
27	1127.505249
28	1362.928833
29	1389.838379
30	875.404846
31	871.883728

Distribuicao da quantidade de carbonos no DBE9 da classe O
Num. C	Intensidade
28	868.017151

Distribuicao da quantidade de carbonos no DBE10 da classe O
Num. C	Intensidade
15	1773.934692
16	1306.763428

Distribuicao da quantidade de carbonos no DBE12 da classe O
Num. C	Intensidade
17	1285.139404
18	1519.641113
19	909.735291

Distribuicao da quantidade de carbonos no DBE13 da classe O
Num. C	Intensidade
18	1269.109131
19	2307.773193
20	1875.678345
21	1286.090576

Distribuicao da quantidade de carbonos no DBE14 da classe O
Num. C	Intensidade
20	1094.238647
21	1622.426880
22	1244.979980
23	1089.700195
24	838.707336

Distribuicao da quantidade de carbonos no DBE15 da classe O
Num. C	Intensidade
20	1878.784424
21	3578.096924
22	3455.384033
23	2279.726807
24	1395.355713
25	1112.636719

Distribuicao da quantidade de carbonos no DBE16 da classe O
Num. C	Intensidade
22	1291.981323
23	2209.931641
24	2443.860107
25	1916.014404
26	1418.331299
27	1073.929810
28	834.539185

Distribuicao da quantidade de carbonos no DBE17 da classe O
Num. C	Intensidade
22	834.449768
23	1530.791626
24	2157.146240
25	2461.747070
26	2374.410645
27	1802.997559
28	1214.725342
29	968.710693

Distribuicao da quantidade de carbonos no DBE18 da classe O
Num. C	Intensidade
24	1647.860840
25	4019.743896
26	5034.127930
27	3182.197754
28	1997.209717
29	1665.864014
30	1212.409424
31	935.759460
32	851.104736

Distribuicao da quantidade de carbonos no DBE19 da classe O
Num. C	Intensidade
26	1336.155151
27	2948.295166
28	3511.385254
29	3171.432373
30	2171.926270
31	1643.410278
32	1316.022461
33	958.683716

Distribuicao da quantidade de carbonos no DBE20 da classe O
Num. C	Intensidade
26	1322.949463
27	3023.966553
28	4086.703613
29	4477.233398
30	3354.077148
31	2390.460693
32	1704.947266
33	1079.040039
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	7343.059570

Distribuicao da quantidade de carbonos no DBE21 da classe O
Num. C	Intensidade
28	1687.578125
29	3837.540039
30	4652.139160
31	3517.468018
32	2847.778076
33	1907.514893
34	1415.582886
35	989.126465

Distribuicao da quantidade de carbonos no DBE22 da classe O
Num. C	Intensidade
29	1486.864014
30	2179.509766
31	3419.666504
32	3622.489502
33	2838.583740
34	1999.810059
35	1325.984985
36	910.677979

Distribuicao da quantidade de carbonos no DBE23 da classe O
Num. C	Intensidade
31	2607.041016
32	3264.357666
33	3001.303955
34	2686.625732
35	1745.333984
36	1199.293457

Distribuicao da quantidade de carbonos no DBE24 da classe O
Num. C	Intensidade
32	891.680054
33	2171.266846
34	2854.377441
35	2144.030029
36	1797.689819
37	1195.615112
38	879.032471

Distribuicao da quantidade de carbonos no DBE25 da classe O
Num. C	Intensidade
34	1230.848022
35	1814.571045
36	1976.387085
37	1547.247070
38	1139.789429

Distribuicao da quantidade de carbonos no DBE26 da classe O
Num. C	Intensidade
36	1161.427002
37	1188.294800
38	1288.993408
39	974.265503

Distribuicao da quantidade de carbonos no DBE27 da classe O
Num. C	Intensidade
39	922.601196
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	2603.771484
54	0.000000
55	1110.948608


#Abundancia relativa do DBE na Classe Heteroatomica O2
#Intensidade total da classe: 1859746.375000
DBE	Int. Relativa (%)
1	51.612995
2	4.636950
3	2.473874
4	2.853071
5	3.608909
6	4.704121
7	3.210915
8	2.492005
9	1.600532
10	1.537987
11	1.545952
12	0.942135
13	1.426256
14	1.052723
15	1.041585
16	1.289281
17	1.373215
18	1.597414
19	1.550624
20	1.586607
21	1.874997
22	1.540581
23	1.324952
24	1.167444
25	0.832865
26	0.526255
27	0.415105
28	0.180606

Distribuicao da quantidade de carbonos no DBE1 da classe O2
Num. C	Intensidade
14	1678.882324
15	2205.842285
16	21503.679688
17	4915.845703
18	26122.958984
19	6457.197266
20	17175.673828
21	24258.910156
22	74283.640625
23	44358.074219
24	136702.796875
25	49690.066406
26	161922.390625
27	38396.656250
28	107225.289062
29	27081.986328
30	74675.351562
31	16580.917969
32	45553.734375
33	9098.050781
34	27307.371094
35	5502.038574
36	11307.402344
37	3350.498291
38	4446.645996
39	4244.170410
40	3170.810547
41	2072.863037
42	1671.634399
43	2216.073730
44	1425.031250
45	1275.534058
46	1054.710449
47	937.953857

Distribuicao da quantidade de carbonos no DBE2 da classe O2
Num. C	Intensidade
16	1885.693115
17	1443.009399
18	5778.856445
19	1524.331543
20	1778.608398
21	2039.113525
22	3135.597900
23	2690.841797
24	4417.104492
25	3738.816406
26	5014.560547
27	3834.020264
28	4814.354492
29	4157.562500
30	5070.587891
31	4058.641602
32	4559.035156
33	3005.135498
34	3349.552734
35	2712.800781
36	2710.616455
37	2181.485596
38	2150.773193
39	2488.455322
40	1874.698486
41	1345.623535
42	1254.101074
43	1278.153442
44	1122.247070
45	821.142090

Distribuicao da quantidade de carbonos no DBE3 da classe O2
Num. C	Intensidade
18	1567.328369
19	0.000000
20	1200.694946
21	1059.069458
22	1778.024170
23	1741.903809
24	2418.230713
25	2124.664062
26	2282.144775
27	2377.239746
28	2629.367188
29	2323.406738
30	2745.269531
31	2710.302734
32	2517.829834
33	2038.171875
34	2331.290771
35	1941.529175
36	1953.285278
37	1461.480347
38	1532.391602
39	1848.436035
40	1443.743042
41	1156.984375
42	824.994568

Distribuicao da quantidade de carbonos no DBE4 da classe O2
Num. C	Intensidade
14	4523.685547
15	0.000000
16	0.000000
17	0.000000
18	840.519958
19	963.958618
20	990.238525
21	1318.756470
22	1329.859497
23	1610.667725
24	2415.632324
25	4125.651855
26	8507.734375
27	2420.975098
28	3101.659912
29	2320.918213
30	2239.445312
31	1871.566895
32	1895.236206
33	1516.078369
34	2027.624756
35	1458.234253
36	1414.718506
37	1153.841553
38	1095.520264
39	1537.769043
40	1508.223389
41	871.365784

Distribuicao da quantidade de carbonos no DBE5 da classe O2
Num. C	Intensidade
13	4137.883301
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	902.164307
20	1788.614990
21	1230.199463
22	1373.465454
23	1540.198242
24	2435.579834
25	4140.759766
26	4923.455078
27	4450.417969
28	11760.099609
29	4735.849121
30	3873.011963
31	3428.597168
32	2837.353516
33	2081.750732
34	2014.590088
35	1762.031006
36	1628.917969
37	1194.847778
38	1055.811768
39	1135.576172
40	1043.707397
41	826.923096
42	0.000000
43	814.758972

Distribuicao da quantidade de carbonos no DBE6 da classe O2
Num. C	Intensidade
19	887.225525
20	3020.347900
21	1147.153809
22	1254.471802
23	1403.270630
24	1673.263306
25	2263.548828
26	3567.673340
27	5569.350098
28	14730.996094
29	8281.401367
30	6544.024902
31	8896.262695
32	10452.816406
33	4819.664062
34	2553.965332
35	2235.934814
36	1612.091431
37	1406.554077
38	1209.564575
39	1161.790894
40	1171.327759
41	808.380493
42	813.627258

Distribuicao da quantidade de carbonos no DBE7 da classe O2
Num. C	Intensidade
20	4911.715820
21	1082.769775
22	1275.764282
23	1796.317017
24	1488.226318
25	1979.291382
26	2355.721924
27	6119.310547
28	6069.662598
29	8455.754883
30	3725.613281
31	3625.583740
32	4381.975586
33	3050.465820
34	2010.183838
35	1769.661255
36	1296.360718
37	1272.117310
38	829.345581
39	1052.362549
40	1166.671021

Distribuicao da quantidade de carbonos no DBE8 da classe O2
Num. C	Intensidade
20	808.238647
21	928.074768
22	1093.474609
23	1411.062134
24	1680.250977
25	1470.221436
26	1926.657349
27	2740.178223
28	10580.889648
29	3640.605225
30	3769.489502
31	3182.614990
32	2673.454834
33	1977.241943
34	1777.759521
35	1426.272583
36	1070.631836
37	1089.271240
38	1199.109497
39	904.736267
40	994.745728

Distribuicao da quantidade de carbonos no DBE9 da classe O2
Num. C	Intensidade
22	957.918274
23	1055.404297
24	1406.994873
25	1419.585693
26	1627.039062
27	1894.085815
28	2419.174072
29	2499.120850
30	2583.346436
31	2436.277832
32	2210.787354
33	1828.899048
34	1449.786011
35	0.000000
36	1091.267456
37	1219.865234
38	950.192383
39	1235.090698
40	1481.002197

Distribuicao da quantidade de carbonos no DBE10 da classe O2
Num. C	Intensidade
14	1557.804932
15	1929.582275
16	1164.422363
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	869.622864
23	962.568176
24	1036.585571
25	1275.023315
26	1432.063721
27	1426.240967
28	1706.089478
29	1432.200928
30	1906.591064
31	1764.638062
32	1841.086670
33	1399.939453
34	1424.212646
35	1351.865601
36	972.436646
37	988.756958
38	0.000000
39	1001.741943
40	1159.171631

Distribuicao da quantidade de carbonos no DBE11 da classe O2
Num. C	Intensidade
16	1064.074463
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	889.064575
24	976.836914
25	1037.918701
26	1238.450684
27	1360.111206
28	1961.519409
29	1339.010254
30	1172.021362
31	1245.672974
32	9241.595703
33	1349.382202
34	1112.695679
35	1155.338623
36	1087.633911
37	812.506165
38	817.992432
39	0.000000
40	888.952759

Distribuicao da quantidade de carbonos no DBE12 da classe O2
Num. C	Intensidade
17	899.088013
18	1136.282837
19	1089.852295
20	908.463074
21	0.000000
22	0.000000
23	823.522339
24	0.000000
25	0.000000
26	967.662537
27	1040.379395
28	1234.250977
29	1217.281982
30	1211.197632
31	1263.545288
32	1184.145874
33	1158.617065
34	947.965759
35	796.895020
36	814.442261
37	827.733459

Distribuicao da quantidade de carbonos no DBE13 da classe O2
Num. C	Intensidade
17	1094.952515
18	2537.729980
19	2777.500977
20	1864.937378
21	1311.916016
22	1022.615723
23	969.267273
24	937.539185
25	916.722229
26	850.094482
27	861.804382
28	1324.604004
29	1114.293701
30	1066.456543
31	1037.945557
32	1154.075684
33	959.533447
34	1013.016357
35	902.004639
36	975.147339
37	905.935059
38	0.000000
39	0.000000
40	926.644531

Distribuicao da quantidade de carbonos no DBE14 da classe O2
Num. C	Intensidade
19	1335.983887
20	2698.385254
21	2658.071045
22	1882.867554
23	1552.032715
24	1340.210571
25	0.000000
26	822.176697
27	841.889160
28	1014.463379
29	1342.398193
30	968.711243
31	1203.538818
32	1078.305054
33	838.947632

Distribuicao da quantidade de carbonos no DBE15 da classe O2
Num. C	Intensidade
20	1436.547607
21	2100.050049
22	1985.127441
23	2103.162354
24	1580.545532
25	1413.163818
26	982.253296
27	1106.950073
28	937.346497
29	1015.186157
30	1072.826294
31	968.843628
32	971.297485
33	846.995422
34	850.539856

Distribuicao da quantidade de carbonos no DBE16 da classe O2
Num. C	Intensidade
21	1452.051147
22	3231.354248
23	3714.832764
24	2846.209717
25	2213.220459
26	1686.760010
27	1428.113892
28	1328.220825
29	1100.217041
30	921.192932
31	1209.243164
32	1105.475586
33	881.325012
34	859.128601

Distribuicao da quantidade de carbonos no DBE17 da classe O2
Num. C	Intensidade
23	1841.477539
24	3649.589600
25	3762.109131
26	2954.187744
27	2560.568604
28	2093.961426
29	1921.056519
30	1471.845947
31	1283.613281
32	1128.826538
33	1041.216431
34	1003.489502
35	826.375916

Distribuicao da quantidade de carbonos no DBE18 da classe O2
Num. C	Intensidade
23	1157.545044
24	2891.246826
25	4154.449707
26	4153.541016
27	3991.979492
28	3355.946533
29	2543.879150
30	1833.595825
31	1616.603882
32	1291.542114
33	1031.598389
34	806.905640
35	879.005371

Distribuicao da quantidade de carbonos no DBE19 da classe O2
Num. C	Intensidade
25	1804.702759
26	3593.532471
27	4604.433105
28	4495.864258
29	3567.091309
30	2871.479248
31	2151.232422
32	1775.054321
33	1281.038208
34	939.434570
35	924.461121
36	829.353149

Distribuicao da quantidade de carbonos no DBE20 da classe O2
Num. C	Intensidade
26	1388.142700
27	3177.521729
28	4385.862793
29	4859.247070
30	4810.418457
31	3545.272705
32	2570.718506
33	1555.855957
34	1238.685181
35	1004.806519
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	970.330261

Distribuicao da quantidade de carbonos no DBE21 da classe O2
Num. C	Intensidade
27	1232.614624
28	4354.253906
29	6093.011719
30	6175.118164
31	5078.875000
32	3799.650146
33	2851.049561
34	2022.714844
35	1357.749878
36	931.534912
37	973.613159

Distribuicao da quantidade de carbonos no DBE22 da classe O2
Num. C	Intensidade
29	1653.779907
30	3992.868408
31	5130.746582
32	4955.712402
33	4112.783203
34	3026.048096
35	2152.711182
36	1617.741943
37	1125.897583
38	882.606201

Distribuicao da quantidade de carbonos no DBE23 da classe O2
Num. C	Intensidade
30	1670.769775
31	3276.930908
32	4241.169922
33	4531.461914
34	3896.497803
35	2691.348389
36	1991.810303
37	1339.966675
38	1000.790649

Distribuicao da quantidade de carbonos no DBE24 da classe O2
Num. C	Intensidade
31	1035.242920
32	2765.409668
33	3835.655518
34	3595.765869
35	3529.320068
36	2714.753418
37	1980.307617
38	1280.936157
39	974.105591

Distribuicao da quantidade de carbonos no DBE25 da classe O2
Num. C	Intensidade
33	1213.005615
34	2301.867920
35	2815.731934
36	2705.291260
37	2307.564697
38	1943.395386
39	1390.493408
40	811.817871

Distribuicao da quantidade de carbonos no DBE26 da classe O2
Num. C	Intensidade
35	1303.441162
36	1900.823120
37	2124.190430
38	1887.083862
39	1409.631104
40	1161.832642

Distribuicao da quantidade de carbonos no DBE27 da classe O2
Num. C	Intensidade
37	1116.157349
38	1231.618896
39	1455.485107
40	1400.696289
41	960.233704
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	1555.699951

Distribuicao da quantidade de carbonos no DBE28 da classe O2
Num. C	Intensidade
39	1168.644653
40	1149.940186
41	1040.220215


#Abundancia relativa do DBE na Classe Heteroatomica O3
#Intensidade total da classe: 1185791.250000
DBE	Int. Relativa (%)
1	22.325506
2	13.565437
3	4.431630
4	3.706677
5	5.146573
6	7.791568
7	4.327325
8	3.132533
9	3.469150
10	2.021614
11	1.647668
12	1.435041
13	1.431017
14	1.273535
15	1.305009
16	1.516012
17	1.620936
18	2.383969
19	2.035012
20	2.236212
21	2.541458
22	2.302212
23	2.065537
24	1.831090
25	1.437876
26	1.226129
27	0.811250
28	0.583243
29	0.329175
30	0.069637

Distribuicao da quantidade de carbonos no DBE1 da classe O3
Num. C	Intensidade
16	1375.305420
17	0.000000
18	1013.308838
19	859.705627
20	2786.302734
21	2901.296387
22	40915.273438
23	7802.759766
24	69856.593750
25	12954.967773
26	52299.265625
27	7037.475098
28	17509.515625
29	4914.612305
30	10845.913086
31	3246.546387
32	8991.579102
33	1745.523071
34	9658.821289
35	1011.298096
36	4619.831055
37	0.000000
38	1098.321533
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	1289.723511

Distribuicao da quantidade de carbonos no DBE2 da classe O3
Num. C	Intensidade
16	884.571594
17	0.000000
18	4205.125488
19	0.000000
20	1687.584717
21	2573.696289
22	7222.347168
23	5682.515625
24	17630.042969
25	8291.227539
26	21255.320312
27	9424.027344
28	15603.835938
29	7815.006348
30	11364.821289
31	4752.893555
32	5492.435059
33	3471.290039
34	4348.546387
35	2588.874268
36	3316.535156
37	2107.625732
38	2286.139160
39	2019.128662
40	2088.541260
41	1629.113647
42	1688.345337
43	1297.373291
44	1234.646606
45	1147.185791
46	937.172058
47	870.880432
48	837.104370
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	5103.829590

Distribuicao da quantidade de carbonos no DBE3 da classe O3
Num. C	Intensidade
18	1736.023804
19	0.000000
20	0.000000
21	1192.183594
22	1569.767456
23	1406.622803
24	2118.512451
25	2081.895752
26	2551.543945
27	2259.809082
28	2627.061523
29	2529.003174
30	2868.274658
31	2719.534424
32	2872.641357
33	2250.747559
34	2107.952393
35	2282.698730
36	2160.266602
37	1926.356934
38	1801.701172
39	1868.613403
40	1834.254395
41	1574.084961
42	1313.913696
43	1516.720459
44	1357.388672
45	982.168213
46	1040.130737

Distribuicao da quantidade de carbonos no DBE4 da classe O3
Num. C	Intensidade
22	1181.467041
23	1472.354614
24	2558.623047
25	2344.670654
26	3160.149902
27	4210.704590
28	2426.648438
29	4403.045898
30	2371.046387
31	1981.297119
32	1862.020752
33	2011.394775
34	1858.039795
35	1786.396729
36	1506.421387
37	1463.933472
38	1320.527466
39	1443.257690
40	1442.143066
41	1195.287598
42	1032.520508
43	921.505615

Distribuicao da quantidade de carbonos no DBE5 da classe O3
Num. C	Intensidade
21	848.176819
22	927.266785
23	1068.886108
24	1489.984863
25	2376.270752
26	4143.312500
27	8587.555664
28	9772.488281
29	11609.208008
30	2574.306396
31	1843.572021
32	1716.854126
33	1679.491577
34	1517.065918
35	1831.805908
36	1568.045288
37	1496.737671
38	1344.218628
39	1006.961792
40	1119.822388
41	803.212891
42	877.331055
43	0.000000
44	825.034729

Distribuicao da quantidade de carbonos no DBE6 da classe O3
Num. C	Intensidade
20	1086.070190
21	0.000000
22	849.923340
23	833.833679
24	1512.626221
25	1814.015381
26	3566.144043
27	8432.139648
28	18442.425781
29	27175.158203
30	5294.928223
31	3429.036865
32	2495.621338
33	2504.334961
34	2081.743164
35	1761.825439
36	1539.537354
37	1543.105469
38	1130.525269
39	1388.686401
40	1405.369629
41	1231.999512
42	1003.678223
43	941.913391
44	927.070435

Distribuicao da quantidade de carbonos no DBE7 da classe O3
Num. C	Intensidade
20	1176.781494
21	0.000000
22	984.992920
23	901.444519
24	978.537476
25	1554.753662
26	2116.092773
27	3537.005859
28	4671.202637
29	8643.887695
30	5366.125488
31	3004.829834
32	2775.524658
33	2061.382324
34	1945.401489
35	1611.929321
36	1321.627197
37	1500.890137
38	1238.252197
39	1204.659546
40	1105.956299
41	889.356628
42	939.304077
43	929.910400
44	853.191406

Distribuicao da quantidade de carbonos no DBE8 da classe O3
Num. C	Intensidade
20	829.235046
21	0.000000
22	0.000000
23	0.000000
24	901.633789
25	1302.055664
26	1576.896729
27	2140.609619
28	3093.961182
29	4500.216797
30	3905.952881
31	2541.913330
32	2367.737793
33	1706.929443
34	1722.374512
35	1574.944214
36	1479.534424
37	1249.304443
38	1253.380981
39	1214.069702
40	1132.333984
41	986.844849
42	799.083130
43	866.285034

Distribuicao da quantidade de carbonos no DBE9 da classe O3
Num. C	Intensidade
20	1267.188843
21	4476.462891
22	5281.677246
23	886.425415
24	1042.305420
25	1014.574097
26	911.215027
27	1575.329834
28	2190.959717
29	2685.503174
30	2200.460205
31	2020.008789
32	3087.437500
33	1683.599609
34	1533.642212
35	1540.761719
36	1245.834106
37	1304.053223
38	1101.189453
39	1026.011597
40	1175.251221
41	917.006042
42	969.977234

Distribuicao da quantidade de carbonos no DBE10 da classe O3
Num. C	Intensidade
25	1001.109009
26	1265.553101
27	1425.152710
28	1649.597290
29	1619.270508
30	1758.607544
31	2080.731445
32	1700.009155
33	1595.279785
34	1524.748779
35	1271.504395
36	1214.124512
37	1226.221802
38	1232.026489
39	1276.034546
40	1285.620117
41	846.528198

Distribuicao da quantidade de carbonos no DBE11 da classe O3
Num. C	Intensidade
25	806.038391
26	882.880188
27	1035.734009
28	1280.793823
29	1337.491089
30	1433.532715
31	1501.891602
32	1331.145508
33	1140.133667
34	1357.748535
35	1248.768433
36	1255.744995
37	1150.300293
38	923.477234
39	1021.801147
40	997.376709
41	833.042603

Distribuicao da quantidade de carbonos no DBE12 da classe O3
Num. C	Intensidade
26	916.535156
27	825.343506
28	1183.821167
29	1137.043457
30	1226.932983
31	1299.279175
32	1286.353882
33	908.973450
34	1112.814331
35	984.022705
36	991.804199
37	1186.381104
38	885.631287
39	1023.819336
40	1132.746338
41	915.090088

Distribuicao da quantidade de carbonos no DBE13 da classe O3
Num. C	Intensidade
18	924.640259
19	940.214417
20	0.000000
21	943.679993
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	1002.337769
27	921.277527
28	911.353699
29	1024.916382
30	1099.857300
31	1057.253662
32	1360.552002
33	990.652832
34	958.718018
35	961.039185
36	0.000000
37	879.037598
38	1256.187134
39	856.180176
40	880.971436

Distribuicao da quantidade de carbonos no DBE14 da classe O3
Num. C	Intensidade
19	961.703308
20	1127.174316
21	1154.098633
22	912.878357
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	998.560425
29	1164.628296
30	1126.842407
31	1176.996948
32	846.748474
33	1051.925293
34	1026.115723
35	892.989441
36	0.000000
37	797.572449
38	0.000000
39	930.582764
40	932.649231

Distribuicao da quantidade de carbonos no DBE15 da classe O3
Num. C	Intensidade
20	1062.594971
21	1273.705322
22	1365.835327
23	1200.369385
24	895.350891
25	0.000000
26	872.456116
27	803.618164
28	960.063843
29	942.301575
30	932.077209
31	1194.962646
32	1113.674194
33	980.989014
34	885.565247
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	991.115601

Distribuicao da quantidade de carbonos no DBE16 da classe O3
Num. C	Intensidade
21	1389.130493
22	2031.455811
23	1732.145508
24	1616.048218
25	1137.286377
26	1200.108032
27	1129.641846
28	1113.154663
29	1250.328125
30	991.048340
31	883.048584
32	910.023071
33	896.081543
34	0.000000
35	0.000000
36	879.958191
37	817.276611

Distribuicao da quantidade de carbonos no DBE17 da classe O3
Num. C	Intensidade
23	1536.045166
24	1631.441162
25	1711.784668
26	1589.076538
27	1469.550415
28	1585.924561
29	1348.884033
30	1486.346924
31	1178.136719
32	1166.799194
33	1034.658447
34	925.874878
35	942.005127
36	814.312439
37	800.074158

Distribuicao da quantidade de carbonos no DBE18 da classe O3
Num. C	Intensidade
24	1776.627930
25	2309.863281
26	2518.275879
27	2660.694824
28	2298.089600
29	2096.822998
30	1737.150513
31	1562.698853
32	1260.616577
33	1330.561646
34	1015.436890
35	871.635620
36	1000.606812
37	853.785522
38	0.000000
39	0.000000
40	802.224060
41	0.000000
42	0.000000
43	0.000000
44	871.798950
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	3302.000244

Distribuicao da quantidade de carbonos no DBE19 da classe O3
Num. C	Intensidade
25	2092.168213
26	3101.941162
27	3243.348877
28	3404.137695
29	2966.068115
30	2402.985840
31	1820.558105
32	0.000000
33	1294.289185
34	1101.214966
35	945.532959
36	869.496887
37	889.255615

Distribuicao da quantidade de carbonos no DBE20 da classe O3
Num. C	Intensidade
26	1448.461426
27	2908.311035
28	3466.762207
29	3734.162354
30	3601.444580
31	3139.755371
32	2273.511963
33	1724.166748
34	1289.598999
35	1138.795044
36	951.811707
37	840.027405

Distribuicao da quantidade de carbonos no DBE21 da classe O3
Num. C	Intensidade
27	1480.124512
28	2618.338623
29	3718.427490
30	4406.943848
31	4103.417969
32	3547.520996
33	2506.145264
34	2032.814209
35	1677.009033
36	1269.619019
37	1055.693604
38	836.737244
39	883.591736

Distribuicao da quantidade de carbonos no DBE22 da classe O3
Num. C	Intensidade
28	932.156799
29	2147.033447
30	3309.270020
31	3910.318359
32	3734.506592
33	3603.785645
34	2734.723633
35	2028.882812
36	1620.810181
37	1328.887085
38	1052.152710
39	896.910583

Distribuicao da quantidade de carbonos no DBE23 da classe O3
Num. C	Intensidade
30	1496.273560
31	2667.254883
32	3648.842041
33	3782.439209
34	3619.594971
35	2971.835938
36	2231.699951
37	1686.364380
38	1430.446899
39	958.203003

Distribuicao da quantidade de carbonos no DBE24 da classe O3
Num. C	Intensidade
31	1077.321045
32	2048.280273
33	3105.041504
34	3372.734375
35	3220.982666
36	2841.497559
37	2076.026611
38	1645.591675
39	1323.230591
40	1002.193481

Distribuicao da quantidade de carbonos no DBE25 da classe O3
Num. C	Intensidade
33	1507.917480
34	2173.899658
35	2457.493652
36	2557.083740
37	2399.258545
38	2210.401367
39	1697.632568
40	1195.933472
41	850.589172

Distribuicao da quantidade de carbonos no DBE26 da classe O3
Num. C	Intensidade
34	797.399170
35	1212.122192
36	2010.308105
37	2279.794189
38	2344.641113
39	2068.548828
40	1670.642700
41	1305.961670
42	849.910706

Distribuicao da quantidade de carbonos no DBE27 da classe O3
Num. C	Intensidade
37	1366.713257
38	1842.460449
39	1635.793335
40	1741.725342
41	1172.921509
42	993.652710
43	866.461609

Distribuicao da quantidade de carbonos no DBE28 da classe O3
Num. C	Intensidade
38	897.063354
39	1304.544922
40	1411.673218
41	1291.983643
42	1056.519165
43	954.261047

Distribuicao da quantidade de carbonos no DBE29 da classe O3
Num. C	Intensidade
40	893.532471
41	934.795227
42	1093.799927
43	981.199829

Distribuicao da quantidade de carbonos no DBE30 da classe O3
Num. C	Intensidade
43	825.744751


#Abundancia relativa do DBE na Classe Heteroatomica O4
#Intensidade total da classe: 629498.500000
DBE	Int. Relativa (%)
1	1.707811
2	19.318405
3	5.728267
4	3.521096
5	8.617203
6	14.418946
7	10.322314
8	6.051568
9	3.737695
10	3.897741
11	2.281969
12	1.382275
13	1.361065
14	0.412782
16	0.260858
17	0.837698
18	1.081716
19	1.459406
20	1.625726
21	1.866042
22	1.621803
23	2.126424
24	1.891204
25	1.645254
26	1.266804
27	0.997234
28	0.560751

Distribuicao da quantidade de carbonos no DBE1 da classe O4
Num. C	Intensidade
18	2203.829590
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	1902.342529
25	828.029114
26	2252.536621
27	0.000000
28	1159.444092
29	0.000000
30	811.825867
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	1592.636353

Distribuicao da quantidade de carbonos no DBE2 da classe O4
Num. C	Intensidade
18	1035.689331
19	0.000000
20	0.000000
21	0.000000
22	2195.468262
23	1502.663086
24	4208.185059
25	2220.023438
26	4879.005859
27	2988.375732
28	4333.309082
29	3289.923340
30	4871.691895
31	3865.052734
32	5163.499023
33	2741.538818
34	3193.852295
35	3131.134766
36	4176.827148
37	6905.634277
38	4538.205078
39	4585.906738
40	4931.499512
41	3105.799316
42	3548.084961
43	2967.082520
44	4571.888184
45	2954.496582
46	5443.634766
47	3161.584961
48	5494.927246
49	2391.427979
50	4569.463867
51	1354.015137
52	2525.244629
53	0.000000
54	1027.529541
55	0.000000
56	900.052063
57	0.000000
58	2836.345947

Distribuicao da quantidade de carbonos no DBE3 da classe O4
Num. C	Intensidade
18	1154.810303
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	1099.136841
25	1158.219971
26	2057.143799
27	1581.219482
28	2352.067871
29	1741.901611
30	2024.342773
